0.02	834615
0.02	834615
0.02	846153
0.02	853846
0.02	861538
0.02	869230
0.02	869230
0.02	869230
0.02	869230
0.02	869230
0.02	876923
0.02	876923
0.02	880769
0.02	880769
0.02	888461
0.02	892307
0.02	903846
0.02	903846
0.02	911538
0.02	911538
0.02	915384
0.02	915384
0.02	919230
0.02	926923
0.02	942307
0.02	942307
0.02	946153
0.02	950000
0.02	950000
0.02	957692
0.03	1000000
0.03	1007692
0.03	1011538
0.03	1011538
0.03	1019230
0.03	1019230
0.03	1023076
0.03	1023076
0.03	1023076
0.03	1026923
0.03	1034615
0.03	1050000
0.03	1053846
0.03	1057692
0.03	1061538
0.03	1065384
0.03	1069230
0.03	1073076
0.03	1076923
0.03	1076923
0.03	1080769
0.03	1084615
0.03	1088461
0.03	1088461
0.03	1096153
0.03	1096153
0.03	1103846
0.03	1103846
0.03	1107692
0.03	1107692
0.03	1107692
0.03	1107692
0.03	1119230
0.03	1123076
0.03	1123076
0.03	1134615
0.03	1138461
0.03	1138461
0.03	1142307
0.03	1150000
0.03	1150000
0.03	1153846
0.03	1161538
0.03	1161538
0.03	1169230
0.03	1169230
0.03	1169230
0.03	1180769
0.03	1184615
0.03	1184615
0.03	1192307
0.03	1196153
0.03	1200000
0.03	1200000
0.03	1203846
0.03	1203846
0.03	1215384
0.03	1219230
0.03	1223076
0.03	1223076
0.03	1226923
0.03	1234615
0.03	1242307
0.03	1261538
0.03	1269230
0.03	1269230
0.03	1280769
0.03	1292307
0.03	1292307
0.03	1292307
0.03	1296153
0.03	1296153
0.03	1307692
0.03	1307692
0.03	1307692
0.03	1311538
0.03	1315384
0.03	1323076
0.03	1326923
0.03	1326923
0.03	1334615
0.03	1338461
0.03	969230
0.03	969230
0.03	984615
0.03	984615
0.03	988461
0.03	992307
0.03	992307
0.03	996153
0.04	1357692
0.04	1357692
0.04	1357692
0.04	1369230
0.04	1373076
0.04	1388461
0.04	1392307
0.04	1392307
0.04	1400000
0.04	1403846
0.04	1403846
0.04	1403846
0.04	1403846
0.04	1419230
0.04	1426923
0.04	1426923
0.04	1426923
0.04	1442307
0.04	1442307
0.04	1446153
0.04	1453846
0.04	1457692
0.04	1457692
0.04	1461538
0.04	1465384
0.04	1465384
0.04	1465384
0.04	1469230
0.04	1473076
0.04	1473076
0.04	1473076
0.04	1473076
0.04	1476923
0.04	1480769
0.04	1484615
0.04	1492307
0.04	1496153
0.04	1496153
0.04	1503846
0.04	1511538
0.04	1515384
0.04	1515384
0.04	1519230
0.04	1523076
0.04	1530769
0.04	1530769
0.04	1534615
0.04	1538461
0.04	1542307
0.04	1550000
0.04	1550000
0.04	1553846
0.04	1553846
0.04	1565384
0.04	1573076
0.04	1576923
0.04	1596153
0.04	1596153
0.04	1596153
0.04	1603846
0.04	1603846
0.04	1603846
0.04	1607692
0.04	1611538
0.04	1619230
0.04	1626923
0.04	1626923
0.04	1626923
0.04	1626923
0.04	1630769
0.04	1634615
0.04	1634615
0.04	1634615
0.04	1638461
0.04	1642307
0.04	1642307
0.04	1642307
0.04	1646153
0.04	1653846
0.04	1657692
0.04	1684615
0.04	1688461
0.04	1692307
0.04	1700000
0.04	1703846
0.04	1707692
0.04	1707692
0.04	1715384
0.04	1715384
0.04	1730769
0.05	1734615
0.05	1738461
0.05	1738461
0.05	1742307
0.05	1750000
0.05	1765384
0.05	1765384
0.05	1773076
0.05	1784615
0.05	1788461
0.05	1792307
0.05	1796153
0.05	1796153
0.05	1796153
0.05	1800000
0.05	1815384
0.05	1819230
0.05	1819230
0.05	1823076
0.05	1823076
0.05	1823076
0.05	1830769
0.05	1834615
0.05	1850000
0.05	1850000
0.05	1853846
0.05	1853846
0.05	1861538
0.05	1861538
0.05	1869230
0.05	1873076
0.05	1876923
0.05	1880769
0.05	1884615
0.05	1888461
0.05	1896153
0.05	1900000
0.05	1903846
0.05	1903846
0.05	1907692
0.05	1911538
0.05	1911538
0.05	1934615
0.05	1969230
0.05	1976923
0.05	1976923
0.05	1992307
0.05	1996153
0.05	1996153
0.05	1996153
0.05	2003846
0.05	2019230
0.05	2019230
0.05	2019230
0.05	2026923
0.05	2026923
0.05	2046153
0.05	2053846
0.05	2057692
0.05	2061538
0.05	2061538
0.05	2065384
0.05	2073076
0.05	2073076
0.05	2076923
0.05	2076923
0.05	2076923
0.05	2080769
0.05	2084615
0.05	2096153
0.05	2100000
0.05	2103846
0.05	2107692
0.05	2107692
0.05	2107692
0.05	2107692
0.06	2115384
0.06	2123076
0.06	2130769
0.06	2134615
0.06	2142307
0.06	2146153
0.06	2150000
0.06	2153846
0.06	2157692
0.06	2161538
0.06	2165384
0.06	2165384
0.06	2173076
0.06	2173076
0.06	2184615
0.06	2192307
0.06	2196153
0.06	2196153
0.06	2203846
0.06	2207692
0.06	2211538
0.06	2215384
0.06	2215384
0.06	2219230
0.06	2219230
0.06	2230769
0.06	2230769
0.06	2230769
0.06	2230769
0.06	2234615
0.06	2238461
0.06	2250000
0.06	2250000
0.06	2265384
0.06	2276923
0.06	2292307
0.06	2296153
0.06	2303846
0.06	2303846
0.06	2307692
0.06	2311538
0.06	2311538
0.06	2319230
0.06	2319230
0.06	2323076
0.06	2326923
0.06	2326923
0.06	2326923
0.06	2338461
0.06	2342307
0.06	2342307
0.06	2346153
0.06	2350000
0.06	2353846
0.06	2357692
0.06	2361538
0.06	2373076
0.06	2373076
0.06	2373076
0.06	2376923
0.06	2384615
0.06	2384615
0.06	2384615
0.06	2392307
0.06	2396153
0.06	2403846
0.06	2411538
0.06	2411538
0.06	2411538
0.06	2419230
0.06	2426923
0.06	2430769
0.06	2430769
0.06	2430769
0.06	2430769
0.06	2430769
0.06	2434615
0.06	2434615
0.06	2442307
0.06	2442307
0.06	2442307
0.06	2450000
0.06	2450000
0.06	2450000
0.06	2453846
0.06	2457692
0.06	2457692
0.06	2461538
0.06	2465384
0.06	2492307
0.07	2500000
0.07	2503846
0.07	2507692
0.07	2511538
0.07	2526923
0.07	2538461
0.07	2542307
0.07	2542307
0.07	2546153
0.07	2561538
0.07	2561538
0.07	2565384
0.07	2565384
0.07	2569230
0.07	2569230
0.07	2569230
0.07	2573076
0.07	2573076
0.07	2573076
0.07	2576923
0.07	2576923
0.07	2584615
0.07	2584615
0.07	2584615
0.07	2588461
0.07	2596153
0.07	2600000
0.07	2611538
0.07	2619230
0.07	2630769
0.07	2634615
0.07	2638461
0.07	2642307
0.07	2642307
0.07	2646153
0.07	2650000
0.07	2650000
0.07	2657692
0.07	2657692
0.07	2657692
0.07	2661538
0.07	2673076
0.07	2676923
0.07	2684615
0.07	2692307
0.07	2696153
0.07	2700000
0.07	2700000
0.07	2707692
0.07	2715384
0.07	2715384
0.07	2723076
0.07	2726923
0.07	2726923
0.07	2726923
0.07	2730769
0.07	2730769
0.07	2738461
0.07	2738461
0.07	2742307
0.07	2746153
0.07	2746153
0.07	2750000
0.07	2757692
0.07	2757692
0.07	2776923
0.07	2780769
0.07	2780769
0.07	2780769
0.07	2788461
0.07	2788461
0.07	2788461
0.07	2792307
0.07	2796153
0.07	2800000
0.07	2803846
0.07	2803846
0.07	2811538
0.07	2811538
0.07	2815384
0.07	2815384
0.07	2830769
0.07	2830769
0.07	2830769
0.07	2834615
0.07	2838461
0.07	2853846
0.07	2873076
0.07	2876923
0.07	2880769
0.08	2888461
0.08	2888461
0.08	2892307
0.08	2896153
0.08	2911538
0.08	2926923
0.08	2934615
0.08	2942307
0.08	2957692
0.08	2961538
0.08	2965384
0.08	2965384
0.08	2973076
0.08	2980769
0.08	2984615
0.08	3000000
0.08	3007692
0.08	3007692
0.08	3015384
0.08	3015384
0.08	3015384
0.08	3023076
0.08	3026923
0.08	3026923
0.08	3026923
0.08	3030769
0.08	3038461
0.08	3038461
0.08	3057692
0.08	3057692
0.08	3073076
0.08	3084615
0.08	3096153
0.08	3119230
0.08	3126923
0.08	3126923
0.08	3130769
0.08	3134615
0.08	3134615
0.08	3146153
0.08	3150000
0.08	3153846
0.08	3153846
0.08	3157692
0.08	3165384
0.08	3173076
0.08	3173076
0.08	3184615
0.08	3184615
0.08	3188461
0.08	3196153
0.08	3200000
0.08	3203846
0.08	3203846
0.08	3207692
0.08	3207692
0.08	3215384
0.08	3219230
0.08	3223076
0.08	3226923
0.08	3226923
0.08	3226923
0.08	3234615
0.08	3242307
0.08	3246153
0.08	3250000
0.08	3261538
0.09	3269230
0.09	3276923
0.09	3292307
0.09	3296153
0.09	3296153
0.09	3300000
0.09	3307692
0.09	3311538
0.09	3323076
0.09	3330769
0.09	3338461
0.09	3342307
0.09	3342307
0.09	3353846
0.09	3353846
0.09	3353846
0.09	3353846
0.09	3357692
0.09	3357692
0.09	3357692
0.09	3357692
0.09	3361538
0.09	3384615
0.09	3396153
0.09	3400000
0.09	3407692
0.09	3411538
0.09	3411538
0.09	3415384
0.09	3419230
0.09	3423076
0.09	3423076
0.09	3426923
0.09	3426923
0.09	3426923
0.09	3434615
0.09	3434615
0.09	3442307
0.09	3442307
0.09	3442307
0.09	3453846
0.09	3457692
0.09	3469230
0.09	3469230
0.09	3480769
0.09	3484615
0.09	3496153
0.09	3507692
0.09	3511538
0.09	3515384
0.09	3515384
0.09	3523076
0.09	3523076
0.09	3526923
0.09	3538461
0.09	3538461
0.09	3538461
0.09	3546153
0.09	3546153
0.09	3565384
0.09	3569230
0.09	3596153
0.09	3600000
0.09	3607692
0.09	3607692
0.09	3615384
0.09	3626923
0.09	3642307
0.09	3650000
0.10	3653846
0.10	3653846
0.10	3661538
0.10	3665384
0.10	3665384
0.10	3673076
0.10	3676923
0.10	3680769
0.10	3684615
0.10	3692307
0.10	3696153
0.10	3703846
0.10	3703846
0.10	3707692
0.10	3707692
0.10	3707692
0.10	3711538
0.10	3715384
0.10	3723076
0.10	3734615
0.10	3738461
0.10	3753846
0.10	3757692
0.10	3788461
0.10	3792307
0.10	3803846
0.10	3807692
0.10	3811538
0.10	3811538
0.10	3830769
0.10	3834615
0.10	3857692
0.10	3861538
0.10	3869230
0.10	3876923
0.10	3880769
0.10	3907692
0.10	3911538
0.10	3911538
0.10	3923076
0.10	3923076
0.10	3926923
0.10	3946153
0.10	3953846
0.10	3953846
0.10	3961538
0.10	3961538
0.10	3969230
0.10	3976923
0.10	3976923
0.10	3984615
0.10	3996153
0.10	4011538
0.10	4015384
0.10	4034615
0.10	4038461
0.11	4061538
0.11	4076923
0.11	4076923
0.11	4076923
0.11	4080769
0.11	4080769
0.11	4080769
0.11	4096153
0.11	4115384
0.11	4115384
0.11	4126923
0.11	4134615
0.11	4134615
0.11	4146153
0.11	4165384
0.11	4165384
0.11	4165384
0.11	4173076
0.11	4173076
0.11	4173076
0.11	4176923
0.11	4180769
0.11	4180769
0.11	4200000
0.11	4207692
0.11	4207692
0.11	4238461
0.11	4238461
0.11	4242307
0.11	4246153
0.11	4273076
0.11	4276923
0.11	4276923
0.11	4284615
0.11	4300000
0.11	4300000
0.11	4307692
0.11	4319230
0.11	4326923
0.11	4334615
0.11	4350000
0.11	4350000
0.11	4353846
0.11	4361538
0.11	4411538
0.11	4411538
0.11	4415384
0.12	4423076
0.12	4453846
0.12	4457692
0.12	4457692
0.12	4473076
0.12	4480769
0.12	4480769
0.12	4488461
0.12	4492307
0.12	4496153
0.12	4503846
0.12	4503846
0.12	4503846
0.12	4515384
0.12	4523076
0.12	4538461
0.12	4546153
0.12	4550000
0.12	4561538
0.12	4565384
0.12	4573076
0.12	4576923
0.12	4576923
0.12	4603846
0.12	4623076
0.12	4626923
0.12	4638461
0.12	4646153
0.12	4646153
0.12	4661538
0.12	4673076
0.12	4680769
0.12	4696153
0.12	4700000
0.12	4715384
0.12	4719230
0.12	4719230
0.12	4719230
0.12	4723076
0.12	4746153
0.12	4769230
0.12	4773076
0.12	4776923
0.12	4784615
0.12	4788461
0.12	4800000
0.13	4819230
0.13	4857692
0.13	4857692
0.13	4861538
0.13	4903846
0.13	4915384
0.13	4934615
0.13	4973076
0.13	4984615
0.13	4988461
0.13	5000000
0.13	5000000
0.13	5026923
0.13	5034615
0.13	5042307
0.13	5042307
0.13	5046153
0.13	5065384
0.13	5073076
0.13	5084615
0.13	5084615
0.13	5092307
0.13	5096153
0.13	5115384
0.13	5123076
0.13	5138461
0.13	5142307
0.13	5176923
0.14	5211538
0.14	5215384
0.14	5230769
0.14	5238461
0.14	5246153
0.14	5253846
0.14	5253846
0.14	5280769
0.14	5280769
0.14	5280769
0.14	5280769
0.14	5296153
0.14	5350000
0.14	5388461
0.14	5396153
0.14	5434615
0.14	5450000
0.14	5465384
0.14	5473076
0.14	5488461
0.14	5496153
0.14	5500000
0.14	5511538
0.14	5511538
0.15	5580769
0.15	5592307
0.15	5596153
0.15	5600000
0.15	5611538
0.15	5623076
0.15	5626923
0.15	5626923
0.15	5638461
0.15	5661538
0.15	5676923
0.15	5684615
0.15	5719230
0.15	5723076
0.15	5742307
0.15	5769230
0.15	5773076
0.15	5780769
0.15	5850000
0.15	5869230
0.15	5880769
0.15	5888461
0.15	5896153
0.15	5911538
0.15	5915384
0.15	5930769
0.15	5930769
0.16	5969230
0.16	5973076
0.16	6030769
0.16	6042307
0.16	6057692
0.16	6057692
0.16	6130769
0.16	6146153
0.16	6200000
0.16	6207692
0.16	6234615
0.16	6303846
0.16	6342307
0.17	6407692
0.17	6407692
0.17	6561538
0.17	6726923
0.18	6738461
0.18	6742307
0.18	6742307
0.18	6861538
0.18	7000000
0.18	7046153
0.18	7107692
0.19	7165384
0.19	7165384
0.19	7165384
0.19	7257692
0.19	7480769
0.20	7553846
0.20	7776923
0.21	8111538
