	EHZ1	EHZ2	TJS1	TJS2	TJS3
Barthea06127	1.29254234602847	0.694450208459298	0.269472865593662	0.150915316345263	-0.0486735639560103
Barthea06129	5.36593857940304	5.14768201076166	5.47039375662728	4.68558566253535	5.03757641884468
Barthea06132	2.41372869254853	1.73471407867302	2.11016497152538	1.85873456485195	1.89885901614985
Barthea06133	2.79591731225336	1.93231403855819	0.93105664791773	0.0853269747176857	1.19708285044595
Barthea06134	2.14384061567367	3.43820496828814	2.13916484324793	4.58238970543478	2.55675303932486
Barthea06135	3.53497984725515	3.77066077507942	3.52428676462249	3.68972935626253	3.38809745727012
Barthea06136	4.69121993358667	5.04200890338412	4.8290759163207	5.2820291648061	4.65967135227043
Barthea06137	6.28555365946898	6.46288424246071	5.95928028579339	6.12819523984518	6.38380868272673
Barthea06139	7.68220140240021	7.72704180525345	5.90438289659221	6.89776549944331	5.83815525731953
Barthea06140	7.16303418090698	7.27116627770337	6.41403841704186	6.75412952162264	6.0430262701808
Barthea06142	4.11679579265944	4.2309723541227	4.09359267013067	3.78576669285878	3.66439376251283
Barthea06143	4.88615486434256	4.4320961587055	4.81566579615024	4.86241022299535	4.82345161349183
Barthea06144	3.10625743286551	2.97215430308998	4.20750197301108	3.52014912601098	3.44775226216349
Barthea06145	3.69544451944839	3.79625248898216	4.01363396116407	4.20015883536511	3.96415047640157
Barthea06148	1.76944510089217	2.24265415917034	3.24633636679573	3.22511625818668	3.52594699254369
Barthea06149	2.25487192806241	1.40947324974483	2.364630098634	2.12666777009859	2.55675303932486
Barthea06151	4.74655538537244	4.69615049744914	4.39350015708713	4.55539462392553	4.56519481321152
Barthea06152	4.14177814921678	5.12513944211058	3.86965610325359	4.38868296356863	3.99946295708826
Barthea06153	3.16430471823338	4.42800920118225	3.79872593372853	3.48242946006182	4.22078711103722
Barthea06154	3.80897346507881	4.2816793161524	2.38897996004975	2.57195155624555	3.04604509329713
Barthea06156	5.91843944446488	6.15326304302496	5.15611168774153	4.57643429949243	5.27428465952984
Barthea06157	3.30365430114869	3.57015609888229	3.94138378607963	4.12054166730174	3.73193650286907
Barthea06159	0.247218355518978	1.07505421067427	0.863152583415927	0.589799557578474	0.0314967847279733
Barthea06160	4.50801279965488	4.26802594887865	4.40548523154584	4.0144133164404	3.59353288859962
Barthea06161	4.03914323700698	2.70123937412194	4.4923336183872	4.19628062055418	4.47129959661634
Barthea06162	3.9334208360033	4.68591857483818	0.995907792267698	0.0853269747176857	0.313896515428698
Barthea06163	5.57450821144179	5.44327595783556	5.230422588153	5.74054565810926	5.53886288042897
Barthea06164	4.04356868538777	3.90610896821079	3.9122794408871	3.94677459956504	4.22505544267402
Barthea06165	3.50320113858249	3.57015609888229	4.44666586750001	4.04060517120017	5.03027777743881
Barthea06169	0.42054995840454	1.07505421067427	2.61223446389819	2.52324836466987	2.52940255117991
Barthea06172	6.02522556163055	5.94309387731143	5.30429683350134	4.68834944698383	4.59518262581871
Barthea06173	5.60027130750687	5.5449024452569	5.74491153814839	5.54399586796535	5.66831733044893
Barthea06174	1.93103424316642	1.4422631848625	3.18508067830329	3.78576669285878	3.27737063940358
Barthea06175	3.5223522389274	3.30192010859002	4.01754370621515	3.94215057303959	3.61970494495278
Barthea06176	3.31101500609995	3.60677469011844	2.97595318589205	3.13884248404469	3.02661456334823
Barthea06178	5.28228065035613	4.95379376596864	3.91647332477329	3.47604584327097	4.50679203952065
Barthea06180	2.29995981759095	1.62474123664789	0.677937710949019	0.541705269377429	0.107445637961272
Barthea06181	4.31284932934883	3.74460688343146	3.07682778765127	2.74121126136946	3.18398719283426
Barthea06182	3.75602458512985	3.95805159997179	3.55689143005441	3.45672374586935	3.59353288859962
Barthea06186	2.91663117803945	2.93807330784687	6.24758527327184	3.98773714734354	6.07174947606873
Barthea06187	1.68131419061351	1.03261894435387	0.596637608847171	-0.0555355611221638	0.179595423717107
Barthea06188	3.2738300857663	2.51342421378373	2.68287000649125	2.31011391119452	2.15296029721364
Barthea06189	3.25868354201243	2.8430467004611	4.27438277971747	4.73987974762391	3.86916733121305
Barthea06190	2.14384061567367	3.23799278180047	3.5887754910742	3.96967500167512	3.46228835532137
Barthea06192	0.473989217366	-0.0792739357170266	0.863152583415927	0.331487561987084	1.26498691494775
Barthea06194	6.38655199192235	6.36473901536295	5.63085842882053	6.73353822075009	5.88476418626407
Barthea06197	4.61595698926053	4.4563777143354	5.43575009002083	5.59053845390238	5.51640130632047
Barthea06198	2.05895171808716	1.53638536222705	2.92690500464726	2.92115706538577	2.7704106506837
Barthea06199	8.69991962853705	9.38695057285385	7.18833610286826	7.21004943453711	7.40864867970263
Barthea06200	0.80115396061951	0.84917280325794	1.74550099476165	1.19822103112362	1.26498691494775
Barthea06201	0.184482600171015	-0.17548925097633	0.716931842564883	0.636342143515504	0.603403132623683
Barthea06202	2.1764452811056	1.3759206900338	2.35229929672328	1.45347808636569	2.73493275532898
Barthea06204	3.59047495984685	2.90316769289867	2.27601571146043	3.07269014903976	3.04604509329713
Barthea06206	4.41884766317354	5.05796514021971	3.94959259935516	3.82648036584733	4.23355440711109
Barthea06207	4.39480218920689	4.81671659154187	4.06365239890353	3.49511257507366	4.19925394948758
Barthea06208	5.25773158220165	5.49107146893195	4.79075207585655	4.62340308780801	4.87053029309136
Barthea06210	3.54125244427068	3.80888009730991	5.87881952494178	4.04060517120017	6.21811297673889
Barthea06211	1.06766893518827	0.897267091458985	0.160538494040498	2.40725506960505	0.179595423717107
Barthea06212	4.54905503246687	4.36099244850642	4.23462747320747	4.61180346720208	4.42009591926062
Barthea06213	4.92505043101742	4.81045080518513	4.23462747320747	4.45834384153751	4.13265620075855
Barthea06214	0.921448194337221	0.747889467420758	2.44811508413708	1.9899790981302	2.55675303932486
Barthea06215	5.0066462077427	4.95094821269724	5.08709612310509	4.92233142038825	5.04242174679425
Barthea06216	0.842376623346023	1.40947324974483	3.61481762491219	2.23649104805134	2.27325453093135
Barthea06217	2.12725773147806	2.04334535094693	1.76423755734324	1.16685686021428	2.00195250911396
Barthea06218	0.669909427341257	0.694450208459298	0.677937710949019	-0.296543660625959	1.16189342198365
Barthea06221	1.46081382861827	-0.278582743940433	1.76423755734324	1.7780032927391	1.23143435523673
Barthea06224	2.80637166989053	3.03799211645272	2.03500761195664	2.42061345246007	2.32188930618223
Barthea06225	5.11574541398844	5.75034651321628	5.98146827356391	7.58776563920894	5.71458623574758
Barthea06226	2.96409253174571	3.06981756230812	4.64419622835768	4.38528037934779	4.58525578591342
Barthea06227	3.63220871815603	3.65652772531554	4.91961075632705	6.00723708755114	4.66910076519036
Barthea06228	4.33468119676932	4.42800920118225	3.78043478487104	3.90461492627127	3.39569060659235
Barthea06229	3.80376517407605	3.43820496828814	5.76481917196143	4.84517645955723	5.14058622880175
Barthea06230	5.53419385157192	5.66262792485196	3.73841156997533	4.31905811244557	3.52594699254369
Barthea06231	1.98725025273297	1.47432439409479	1.88899258835119	1.16685686021428	2.02171576393539
Barthea06232	7.21349368683008	7.32710253537679	7.3728560556487	6.77443105783581	7.1369098501522
Barthea06233	5.47152797984972	4.50762636924562	6.86233757819273	5.75115863500638	5.82836949762396
Barthea06234	4.52076598803545	4.75279938154456	4.36001838972819	4.71840668084001	4.26291258670989
Barthea06235	5.49756717589325	5.64688927740981	5.12564370359431	5.19530943570372	5.4882674219022
Barthea06236	5.59726412550949	6.36045642953652	5.76714328851865	5.76954552983181	6.01618465796216
Barthea06237	3.45085271856807	3.31082566181191	3.12835808829135	3.02974962682281	3.71988887510454
Barthea06238	3.99869119326968	4.452359062598	3.74314172188773	4.16883722434252	4.34756422819409
Barthea06239	3.88984619695139	3.40532160647436	3.96587141851289	4.04060517120017	3.74982138118137
Barthea06240	1.76944510089217	2.52877217811717	2.44811508413708	1.7780032927391	2.02171576393539
Barthea06241	0.842376623346023	1.62474123664789	1.52153615360645	0.998912222900213	0.844411232127478
Barthea06242	1.83218085624013	2.45034553116035	2.08057018933708	1.31727370276738	1.53628893676515
Barthea06245	6.51240943567982	5.86664181687356	5.78100990747817	5.10096892455783	5.23037315986641
Barthea06246	5.06222685012002	5.04200890338412	5.48034341703489	5.08846896152957	4.71837582300897
Barthea06247	5.85313125139703	5.16251705192461	5.38973431041511	5.34818662492885	5.82696609766807
Barthea06249	1.70385675926459	0.458382850225773	1.52153615360645	1.62484650467767	1.69240813868243
Barthea06250	0.365054845812836	2.20493449322118	1.17461367925222	1.45347808636569	1.81072810587119
Barthea06251	5.36417057055322	5.5449024452569	5.45028618317871	5.29114863285077	5.38523969131576
Barthea06252	5.37298902735505	5.52781769906093	5.74726792093584	5.0716320668208	5.8739320750044
Barthea06253	0.247218355518978	-0.278582743940433	0.269472865593662	0.0853269747176857	-0.223760270514101
Barthea06254	5.05347658802101	5.00681947492181	5.13287074458526	4.73721302775024	4.97305995799127
Barthea06256	5.05128070473423	5.47729392181399	4.27111136098942	4.32262032423286	4.05326459981021
Barthea06257	5.61966667256164	5.22509578778603	6.17854770846406	5.13378216654207	5.27634271271892
Barthea06258	4.55216429022399	4.09838671450489	4.58482830655754	4.05352491462591	4.17298260064545
Barthea06259	4.59500461832737	4.27714253555563	5.69084919531917	4.70754909400792	4.79502320516531
Barthea06260	1.61149274111593	1.30637975678072	2.63277139490088	2.11027333184792	1.85546642063647
Barthea06262	5.06222685012002	5.28958451423774	6.01020422095607	4.02319687502364	5.9048577567713
Barthea06263	3.98034188339079	4.87792174173956	4.628942922842	4.14086165168134	4.01926011220908
Barthea06264	2.76409186639796	2.85527300279436	2.49373770126288	2.32439813720076	2.42937373284863
Barthea06266	2.19247539092455	1.56644259608323	1.78273390096063	1.91645006270824	1.69240813868243
Barthea06267	5.83282020703318	5.70546643557224	5.86478121392667	5.7231313004011	5.92991433337864
Barthea06268	3.83473656114389	3.83380849360576	3.78043478487104	3.65058406609128	3.71988887510454
Barthea06269	3.92864369574143	2.51342421378373	1.98795903915221	1.89746695934067	1.89885901614985
Barthea06270	5.01793495893102	5.12261283018478	4.77697922623482	4.61180346720208	4.64700215962755
Barthea06271	1.35084098659314	0.0109238732545517	1.08802599425613	-0.0555355611221638	0.549963873662223
Barthea06272	3.29625584882753	2.4341353039791	2.67298849497729	1.62484650467767	2.3842858433201
Barthea06274	4.22206005798749	4.33939481400869	4.05606922748447	3.44369706557311	3.71988887510454
Barthea06275	1.48704537019145	3.66349728013039	1.81903003018362	0.49195223418033	2.28964896918202
Barthea06276	5.29903471653912	5.65914525559068	6.03837895893774	5.74718791220379	6.23831316362223
Barthea06277	1.89230184867771	2.35023404637015	0.9638465830354	1.55387998332353	1.01186797797904
Barthea06278	0.80115396061951	1.90904425923534	2.01949461258531	2.00779037424667	2.50152351860447
Barthea06282	3.43746334134089	4.49985948620193	3.55150823335751	3.31369824854356	3.46228835532137
Barthea06283	5.13246038782273	5.37485949466349	4.73247698718951	4.31905811244557	4.71230769612013
Barthea06284	1.85250084061973	2.20493449322118	1.17461367925222	0.681430033044042	1.01186797797904
Barthea06285	5.66201602518362	5.93447645970881	5.15078152758654	5.95884262287413	5.94422432035878
Barthea06287	4.72742846641861	5.16251705192461	4.84456512229076	5.32350950456356	5.28862975681827
Barthea06288	1.13557299969007	1.62474123664789	2.7217328288287	2.54780546891385	2.88273935078658
Barthea06289	7.15334135598255	7.98698889559561	7.73618896124596	8.36372240447488	8.0869257983386
Barthea06290	4.08709219845166	3.90610896821079	3.61481762491219	3.56294406575177	3.66439376251283
Barthea06291	4.57680002294978	4.49985948620193	3.03114497232424	2.85381907443784	3.2855677923702
Barthea06292	3.93818221009702	2.51342421378373	3.79872593372853	4.34731252914877	3.26912664530868
Barthea06293	3.94765807366007	2.10608110629489	4.16583279371001	3.86607654019312	4.30384285076478
Barthea06294	2.32925412438499	2.71472260348556	3.27274799762652	3.27008701732294	3.31789844598619
Barthea06295	4.34188568135866	4.67561356644644	4.98496692945704	4.6176149354466	5.57609578662795
Barthea06296	5.3712296429408	5.63807082060798	5.57491283769246	5.57269964806469	5.99008868732311
Barthea06297	3.86505701248682	4.09323422673929	2.66303883456968	2.70891076946615	2.7468559227048
Barthea06299	4.71360944274555	4.73305866249496	4.45821904268118	4.71569993512879	4.35537315140486
Barthea06300	0.959416044536242	0.84917280325794	-0.756999345767529	-0.0555355611221638	0.436753263214232
Barthea06301	5.64755279587166	5.40843645843834	5.32495251181772	4.99109876837724	4.91347880542263
Barthea06302	1.20042414404004	1.4422631848625	1.49934040749226	1.31727370276738	2.23989593398492
Barthea06303	4.4324101136146	3.40532160647436	4.9424124456889	4.80753880219387	4.81498175526484
Barthea06304	4.61892549862245	5.68848336669748	6.23084362858818	6.66573893532458	6.57567803795241
Barthea06306	3.29625584882753	3.45436978771915	3.92065505245726	3.53864546962837	3.50503800278071
Barthea06307	5.88307152262417	5.98264159211661	5.34531662357717	5.48322542975975	5.08060945298896
Barthea06308	2.34368119502027	3.11118799672798	1.70728167253116	2.11027333184792	2.15296029721364
Barthea06309	3.55371640983673	3.69104360701605	4.48952134646181	4.23460146685012	4.46047933308949
Barthea06310	5.87688499924669	5.26459232161511	6.37266528605624	5.56970495048521	5.46680101161528
Barthea06311	2.31468132329772	1.53638536222705	4.0253315526076	2.89268189677529	4.55166416265206
Barthea06312	0.80115396061951	0.392794508598196	1.78273390096063	1.47924118243078	1.01186797797904
Barthea06313	3.7880265266339	3.94666933153526	3.66553269005824	3.80626714495782	3.39569060659235
Barthea06314	2.59349631182209	3.10095607411702	3.48529263300662	3.56294406575177	4.15071834642697
Barthea06315	5.615213906555	5.71891040044899	5.56426068009151	5.73119482418282	5.33872836840863
Barthea06316	1.96875390911558	1.3759206900338	0.791893900246105	-0.0555355611221638	0.79932334259894
Barthea06317	2.45418073628582	2.68762894260328	2.35229929672328	2.1904436805319	2.3842858433201
Barthea06318	5.90390945132335	5.86965843070842	3.30509677532438	3.96967500167512	3.70773979243842
Barthea06319	1.68131419061351	1.03261894435387	1.30829211448419	1.60157672535483	0.930567875877192
Barthea06320	3.22010650990174	3.31082566181191	2.05035557629007	0.72515141047336	1.89885901614985
Barthea06321	6.26864137804812	5.99097687793675	6.34648275192374	5.93344037326195	5.72517209591134
Barthea06322	8.64909641660583	8.03849482685013	8.99100709707177	6.93605895931271	7.69644849550851
Barthea06323	5.74723382180201	5.63452828956863	5.95214830425891	6.1230973722055	6.00877670822789
Barthea06324	2.78538664476119	3.90022040884833	1.33360320301338	2.15890810709879	1.26498691494775
Barthea06325	2.98264835077396	2.86739656187685	3.05416719024009	2.61906415208367	3.98946156493076
Barthea06326	4.54281634148711	5.50471868594852	4.22112847375496	4.7741058701773	4.71534494995959
Barthea06327	2.90694862464211	3.0054487431884	2.94344037237356	3.31369824854356	3.0841382644692
Barthea06328	5.09030413678961	4.76581137541802	3.81678807939695	4.52788477479059	3.48382151687101
Barthea06333	1.93103424316642	2.06456183685662	0.897504088206704	0.49195223418033	-0.319975585773404
Barthea06335	2.09350894012353	1.03261894435387	0.596637608847171	2.09369044765231	0.313896515428698
Barthea06336	5.32471591667652	4.75279938154456	4.67174853354222	4.68281657331501	4.82345161349183
Barthea06337	4.92264993954697	4.51149418668534	6.02872556031853	5.7669331342952	5.47757414225467
Barthea06338	4.81804297432466	5.01773869481086	4.56626395980365	5.20112676229903	4.7630910254396
Barthea06340	2.97340027397194	2.81827879531216	3.56759793589582	3.78576669285878	3.68313032509442
Barthea06341	3.1479567241459	2.57386006764571	2.27601571146043	1.60157672535483	1.96159477149782
Barthea06342	3.89964382401887	3.1711008981453	3.39800623583904	3.31369824854356	2.95646973931995
Barthea06343	4.55216429022399	4.128921082653	4.01754370621515	3.23270940750891	3.41823317524343
Barthea06345	4.34905436711912	4.19775093460728	4.55823409654583	4.55236375087615	4.39379606260257
Barthea06346	4.41543703501089	7.65324911991794	3.81229369868774	7.26292034185839	3.90685180690339
Barthea06347	3.86004764967308	3.43820496828814	3.71452534485779	3.27008701732294	3.44775226216349
Barthea06348	5.69895558236627	6.17171208012474	4.9829687365602	5.51937327493507	5.14959606318026
Barthea06349	4.49514586896256	4.59041124390956	3.86532368245755	3.94677459956504	3.66439376251283
Barthea06350	4.32016338831413	3.87642283766614	2.62253947228993	3.26268856500178	2.09816782437326
Barthea06353	3.02801985853527	2.58858157335247	2.06554198010475	2.0253844342614	2.15296029721364
Barthea06354	3.80376517407605	3.81515269432544	3.59402166064016	4.06632998426032	3.85821703165251
Barthea06355	2.67562307853565	2.18569827435826	2.94344037237356	2.43384927961676	2.52940255117991
Barthea06356	3.76140778182675	2.99443575046598	4.40548523154584	3.69523583256907	3.79645800890455
Barthea06357	4.65407919823954	4.89578816253307	4.65678527020123	4.58238970543478	4.44592490911248
Barthea06358	2.56914645040634	3.01637830334666	3.05416719024009	3.01220904551367	3.49092840336527
Barthea06359	4.40515650428116	4.83843499155529	3.94138378607963	4.40893164741243	4.19925394948758
Barthea06361	3.81933397668453	3.68420617696249	4.9424124456889	3.89507641191567	5.57943342846566
Barthea06362	0.758718694299113	0.458382850225773	3.2596026215696	2.45996211993589	2.22292285538121
Barthea06364	5.72948995051439	5.84227910531615	5.85498173823609	5.2468397363438	6.21597009473944
Barthea06365	6.51719053381162	6.3013616820141	6.63181522892693	5.67934772086024	5.71610326537305
Barthea06366	0.247218355518978	0.79941976806084	1.81903003018362	2.07691473490149	2.87189196854958
Barthea06367	4.22984790437994	3.82761665989149	2.9678934160981	4.42890006364503	2.55675303932486
Barthea06368	2.5443785452574	3.51727653927934	3.0155901581294	3.53250633253096	3.37279020448227
Barthea06369	4.8959775068211	4.93663564450828	5.02630208412142	4.3083183975329	4.14171554004602
Barthea06370	0.525519518006082	0.521118605573736	2.03500761195664	1.9899790981302	1.81072810587119
Barthea06371	3.28881925998575	2.66001671139542	3.29868478681015	3.86118604384605	3.34952042515942
Barthea06372	5.25391744900617	5.47134874152894	6.40436585088121	6.0050218164197	6.98222999569968
Barthea06373	3.49676052502466	1.99995275543355	2.69268429631821	2.61906415208367	2.87189196854958
Barthea06374	1.81157057656485	2.24265415917034	-0.467492728572544	1.25897506220272	0.436753263214232
Barthea06376	2.29995981759095	1.70799674029725	-0.154334843312914	1.31727370276738	0.0314967847279733
Barthea06377	1.61149274111593	1.50568856500413	1.56492874911983	2.1904436805319	2.50152351860447
Barthea06378	-0.353174185771784	0.324081758514182	-0.0200337516013234	0.49195223418033	-0.534100391126252
Barthea06379	2.65263143590942	2.54395858193185	3.37989685528731	3.13073743440763	3.11206226603164
Barthea06381	5.74043505784893	5.58949669868661	5.89059232428397	5.07585974762165	5.13379173410398
Barthea06383	4.49837337599296	4.47234130781569	4.38444555597894	4.52479549086735	3.87461146990318
Barthea06385	2.07633379631539	0.943809677396015	3.40399253090477	3.01220904551367	2.66124720719597
Barthea06387	3.45750109457743	2.58858157335247	2.47110672676331	1.93518662528983	2.33774325738307
Barthea06388	3.15615387711252	4.60134080406782	0.0427020037466392	-0.211654763039446	0.79932334259894
Barthea06389	2.56914645040634	3.53258379206719	1.76423755734324	4.36123490538114	2.73493275532898
Barthea06390	4.50480680935579	4.23565643304552	3.86097821218159	4.01000140156202	3.38809745727012
Barthea06391	2.97340027397194	3.15140509680438	3.14274918059697	3.52014912601098	3.01680027352127
Barthea06394	4.26816875067587	4.04601453772291	3.87397555271046	3.71705394277476	3.66439376251283
Barthea06395	6.85722222055371	6.6812045812041	5.61932705715527	5.69866673796935	5.78132092481953
Barthea06396	7.12647571228417	7.06752053798886	7.53915211418641	8.38751423017998	7.35561650048883
Barthea06398	7.96365475445791	8.05746916988048	7.61465631278133	8.01867453113067	7.84354396727366
Barthea06399	5.32653291318986	5.54678832139589	5.0282411906511	5.20884688796345	5.41169456561381
Barthea06400	6.95677884356467	7.82703481070398	6.85033096798208	7.49452053825218	7.31264363211862
Barthea06401	-0.021968277296411	-0.278582743940433	0.418850489631888	0.150915316345263	-0.0486735639560103
Barthea06403	4.34547447684332	4.33939481400869	4.50073769093406	4.83023901766736	4.63742671491256
Barthea06404	5.20536996664484	5.01501662788843	5.56024575623624	4.97534375176181	5.02294202413747
Barthea06405	1.06766893518827	1.03261894435387	1.85443536631482	1.19822103112362	0.75278075666191
Barthea06407	4.10837127213143	4.0406712166486	4.8290759163207	5.23176244650288	5.34069657477241
Barthea06409	3.68415134991704	3.73140134463219	3.86965610325359	4.35776688678593	3.49800045204077
Barthea06410	2.82705582406227	2.04334535094693	3.19891958576835	3.06420368315193	2.80503699379333
Barthea06411	1.95001734653399	1.68077527156222	0.827963154953627	1.31727370276738	0.79932334259894
Barthea06413	1.46081382861827	1.53638536222705	1.05796876039995	1.57792545729018	1.50854394628224
Barthea06415	3.4239485348664	3.55524438947836	3.24633636679573	3.58684018209793	3.46950184555394
Barthea06416	2.78538664476119	3.92942575923336	2.91856570373453	3.68972935626253	3.22718488223537
Barthea06418	3.97107896206182	4.23565643304552	3.67050750547353	3.28477106308005	3.43306821640638
Barthea06420	2.94529493629159	2.52877217811717	3.51878028831594	3.41060627910469	3.46950184555394
Barthea06421	4.76543203838555	4.63364129597113	4.46682361117536	4.70482188139827	4.10975579864847
Barthea06423	4.73565678743589	4.88390183337294	4.38444555597894	4.19239195232142	4.65651446908325
Barthea06425	4.8910745452937	5.64864651884617	3.31783588715506	5.09473248095214	2.89350578165565
Barthea06427	3.40343593754069	4.72641793711793	-0.0200337516013234	-0.48295678485684	0.248308173801121
Barthea06429	2.61744200744712	2.12640109067449	3.73366585832468	3.12258659328677	3.65809377415709
Barthea06431	5.45832999149244	5.45938437407085	5.96029626825854	5.03735707592748	5.66045949489636
Barthea06432	0.882454062721358	1.19534844439198	0.370756201430843	1.57792545729018	0.75278075666191
Barthea06434	5.07092435975323	5.52781769906093	4.89005927604554	5.30201644349592	5.7281824152944
Barthea06435	6.42182536297343	6.70841802663135	5.24550316143564	5.51315139988616	5.09000050350186
Barthea06436	2.09350894012353	2.54395858193185	1.28252901841911	1.22891782834654	1.19708285044595
Barthea06437	4.8910745452937	5.30303631370635	5.71993433072641	5.79669381825102	6.26654070620283
Barthea06440	3.73428865547855	3.09065106572529	4.6161074730454	4.56745484078934	4.18179297942135
Barthea06441	0.247218355518978	5.45537410035343	0.216033606632201	5.57269964806469	0.494468761070519
Barthea06445	2.1764452811056	2.31525790812718	2.90174108109317	2.86363336426479	2.1707715733301
Barthea06446	3.46411897334194	3.57015609888229	4.20407514232415	3.93751167823607	4.37854947377095
Barthea06447	5.88060009582554	6.26973970284087	5.91804289342227	5.68489388834761	5.71002555215748
Barthea06448	3.04577632933942	2.49791121441241	3.72890448423096	3.59275287496782	3.36507523935426
Barthea06449	-0.262976376800206	-0.389614056329177	0.554202342526774	0.213651071693225	0.436753263214232
Barthea06451	1.68131419061351	1.56644259608323	4.05226264205473	3.56895530378563	3.45503861624198
Barthea06452	3.63807334021925	4.05133814170046	4.55823409654583	3.81134706232217	4.64381740106959
Barthea06453	3.7985380124125	3.90022040884833	5.25712447316602	4.84269760148881	5.05925337985405
Barthea06454	6.93550587100774	7.06093738697731	6.32060763640511	5.92877334115837	5.83257152498551
Barthea06456	2.6055188400713	3.10095607411702	3.9899503369713	3.65624170095321	4.38237625331146
Barthea06458	5.79000327283156	5.88166220284675	4.66428630117649	5.26176108503355	4.81498175526484
Barthea06459	7.19769669707323	7.82159287226372	5.3653972855922	5.88607641366472	5.56266746358844
Barthea06460	0.0501815084594241	-0.389614056329177	0.0427020037466392	0.386982674578787	-0.133562461542523
Barthea06462	4.30180824198332	4.14394929188533	4.4923336183872	4.8252253026617	4.56182402887228
Barthea06463	2.99183752222862	3.04867879524997	3.72890448423096	4.04060517120017	3.89082169708444
Barthea06466	4.49514586896256	4.44023550351551	4.90068299887421	4.40557654115405	4.26291258670989
Barthea06467	5.65913495574708	5.96723402290734	5.51117440180434	5.7258241524025	5.59765369985856
Barthea06469	4.83601271783116	4.67216214125751	2.82350350676293	3.45022510857061	2.55675303932486
Barthea06470	6.49393368989036	6.66219305068412	6.156554980122	6.41603544618104	5.98632185740019
Barthea06471	4.8910745452937	4.5645822540577	2.42475109107157	3.0033581279314	3.58691500983511
Barthea06473	3.38959703007563	4.12387668925894	1.85443536631482	3.05566700119745	1.87732585460021
Barthea06474	4.66847747184813	5.10480155406832	5.41811121467803	5.48003891263683	5.32686240673186
Barthea06475	4.45251768706318	4.49205056299117	2.86749151914026	4.01000140156202	3.40324400102398
Barthea06476	5.98207207952967	6.20672480787602	6.10970719108654	6.63884465071867	6.71268770271811
Barthea06477	2.28508654110942	2.61758144507503	4.24800133529084	3.93285781922985	3.773328134066
Barthea06480	5.40257488407384	5.30971546934398	5.41811121467803	5.53787950462982	5.37759119074609
Barthea06481	1.83218085624013	1.53638536222705	3.07682778765127	1.79861357241438	2.42937373284863
Barthea06482	0.365054845812836	0.897267091458985	1.97192892933326	0.962842968192691	0.930567875877192
Barthea06484	3.57832587718074	3.39698230556163	3.29868478681015	3.03844058708685	2.63582461031606
Barthea06486	3.83473656114389	4.12387668925894	3.66054066071448	3.46319324119891	3.7259252648352
Barthea06487	3.0720078709126	3.10095607411702	4.27438277971747	4.14489152871749	4.34364385882275
Barthea06488	2.95472434921152	4.67216214125751	4.57159247940084	2.1904436805319	4.65651446908325
Barthea06491	3.15615387711252	3.37167121703244	3.39800623583904	2.85381907443784	3.19273082590624
Barthea06492	5.08387309326878	5.70715379838551	4.97494817363205	4.99109876837724	4.60504162801944
Barthea06496	4.12934104597855	4.07243826246726	4.0861656522306	4.00557595318122	4.13265620075855
Barthea06497	4.33106541783181	4.49205056299117	4.68901175710745	4.72918316449241	4.50328183087683
Barthea06499	2.61744200744712	2.14643884391103	2.5270321413613	2.77280438606478	3.57358747818812
Barthea06501	4.35974104591637	3.80258010895417	4.58219083774091	4.02756868152328	4.16855715226466
Barthea06502	4.03914323700698	3.87642283766614	4.22112847375496	4.20788412847434	4.31589886833985
Barthea06503	3.30365430114869	3.47035549189185	2.89325461520535	2.89268189677529	3.06521740257197
Barthea06504	0.996410252018443	1.4422631848625	1.17461367925222	1.31727370276738	1.48025490185082
Barthea06505	1.46081382861827	1.19534844439198	2.9678934160981	0.80880933952027	3.81922290003664
Barthea06506	0.184482600171015	0.175983119525048	-0.0856220932289001	0.80880933952027	1.16189342198365
Barthea06507	6.05292793045939	6.11691172271395	5.82070920985822	5.83086450869857	5.49004195477155
Barthea06509	3.52867985889941	3.64248678683785	3.85661961357669	3.58684018209793	4.14171554004602
Barthea06510	3.84491434614792	3.69784878492116	3.78502935894829	3.85135503448635	4.13265620075855
Barthea06514	4.11679579265944	4.77549392881536	4.41440914685011	5.69592266668863	4.56182402887228
Barthea06515	3.4902910296951	3.25654860082872	3.29868478681015	3.59275287496782	3.03636253989979
Barthea06517	0.758718694299113	0.943809677396015	1.9059656669549	0.962842968192691	1.45140003917863
Barthea06518	1.35084098659314	0.988897566924553	1.88899258835119	0.962842968192691	1.39189902742997
Barthea06519	4.47562771276175	4.33066440890415	4.73247698718951	4.86729657835538	4.38237625331146
Barthea06520	3.26627669133466	3.31967657939418	4.0253315526076	3.57494159885136	3.50503800278071
Barthea06521	3.4902910296951	3.30192010859002	2.83240905998482	2.91172765246584	3.20142178617029
Barthea06522	3.79329184284654	2.29744663201072	1.83684130630008	2.39377184024143	1.69240813868243
Barthea06523	2.35796542102652	2.20493449322118	3.17110773575068	3.15491724690276	3.1212514374863
Barthea06524	1.81157057656485	1.97775700931935	4.03693506052775	2.58387472362137	3.29371863349107
Barthea06525	3.66129629703655	3.60677469011844	3.81229369868774	3.5569076760211	3.6390270423544
Barthea06526	1.95001734653399	2.24265415917034	2.65302007874469	2.76235002842761	3.70162666871181
Barthea06528	6.51798584532067	5.66956814288251	6.0354897155671	5.80817421072248	5.80574961175837
