	EHZ1	EHZ2	TJS1	TJS2	TJS3
Barthea10962	4.24537861332275	4.27267287065073	3.85783751136209	3.92395475225533	3.26116923333738
Barthea10963	4.54601907121215	4.64784959300019	5.01583028899096	5.00934624348597	4.70654789986756
Barthea10964	1.32206613588809	0.0958941981673546	3.67172540325893	3.32129024980071	2.80537095545343
Barthea10965	4.54289635345425	4.48033877717483	6.38906559221191	5.4384106280371	5.7118813441706
Barthea10966	4.67712797460962	4.66531584799273	4.73131419954873	4.64677616410126	4.51760567225487
Barthea10967	6.0185770963839	6.0130531292297	5.78107733068834	5.87079209951073	5.54091025682834
Barthea10969	0.307419359923688	0.521200032900026	0.8987219859921	1.22936776035967	1.48058886351092
Barthea10970	1.89238186064484	1.30646118410701	3.77704342940385	3.09830400460699	3.46983580721404
Barthea10971	1.70393677123173	1.40955467707112	4.3269589830258	3.92863883117814	3.95936849283935
Barthea10972	2.40006864788936	2.40123940885911	2.83362695777022	2.2217545762498	3.21898216194098
Barthea10974	1.48712538215859	0.458464277552063	0.997125690053095	0.440871865553385	1.26532087660785
Barthea10975	4.43249012558174	4.41575982659782	4.55945199433122	4.82818427016096	4.33610497671156
Barthea10976	4.22214006995463	4.25893281402443	4.70000239364002	5.20544192111419	5.09033446516196
Barthea10977	2.34376120698741	1.68085669888851	3.99910605418134	2.11072326386105	4.69119993553412
Barthea10983	4.37394792758628	4.65135980164401	2.83362695777022	3.77064782226343	3.13071641089853
Barthea10987	5.23477405809192	5.058046567546	5.42964464700037	4.35474044352448	4.22112107269731
Barthea10988	6.17198454605868	5.73065339852898	7.16815122937843	7.94621429142423	6.43754719460272
Barthea10990	7.0250258460077	7.3315665597043	7.49056329509876	7.1774275449446	7.29125593457855
Barthea10991	4.9033808595941	5.16995918420215	4.39471805487253	4.5096989896745	4.63776067657266
Barthea10993	2.54445855722454	2.74139824082356	3.53099020149161	3.24822678761099	2.51586433825845
Barthea10994	5.1734997169043	5.14527603222886	4.87627129517871	5.17027631994662	5.60291714823108
Barthea10995	3.82970062788871	3.84005529373776	4.93331059245565	4.5344934996825	4.82940464765309
Barthea10996	1.0677489471554	0.943891104722305	0.63907816935908	1.5050022029731	0.437087224874329
Barthea10997	6.11949841040404	6.29022894451397	5.90137156440605	6.37332823226322	6.28436833134469
Barthea11000	3.6898889967461	2.96096461808125	3.40521042869017	3.33546918497047	3.54005380382552
Barthea11001	5.98215209149681	6.50528513430506	4.14932694228438	4.38913289558176	4.5106276898923
Barthea11003	0.623446853371366	0.897348518785274	1.87303534232845	0.440871865553385	3.26116923333738
Barthea11004	5.51368620842972	5.69197743911803	5.20271756479143	5.64606530178538	5.55454480642251
Barthea11005	2.23960397569612	2.61766287240132	3.23416488735394	2.04321644450278	2.18869959500494
Barthea11006	5.51209030667308	4.25893281402443	2.99315678785015	3.65669163296635	2.93611954680831
Barthea11007	2.11056203069438	2.3329333954682	2.25088228229888	2.72020808371628	3.15776773545305
Barthea11008	3.18856454269565	3.09073249305158	3.88807474179259	3.93330775124299	4.26324654836999
Barthea11103	4.38445303497975	4.49604173536854	4.23584537099286	5.08472805532811	4.37888343543105
Barthea11104	3.36866654875023	3.20023085798209	3.33168139326821	3.59320280698096	2.80537095545343
Barthea11105	3.477344361366	3.65660915264183	4.52687800381658	4.36514453939014	4.56552877487162
Barthea11106	5.54054987143919	6.05738523586314	4.77819712402022	4.55281368288929	4.91645506643103
Barthea11108	6.2554289428578	6.49262128828413	5.43550629057796	5.6158883092784	5.9393710583061
Barthea11110	4.55534687336727	4.47638618554932	5.13047964726563	4.25756465219033	5.42321949514642
Barthea11111	2.0590317300543	1.595967801302	2.67420639276268	3.41105621111782	2.63615857197616
Barthea11112	5.21529104706331	5.33184003047393	4.96607725379386	4.9321419370051	5.02572538373888
Barthea11113	5.65053707664222	5.68343064255234	4.76894163090688	4.82316182804455	4.97339391965137
Barthea11114	1.13565301165721	2.60323580176604	5.08272217264614	3.41105621111782	5.70119466537335
Barthea11116	1.81165058853199	0.694531635785587	2.26411810945557	2.04321644450278	1.71719514406706
Barthea11117	2.87758485871676	2.48231101950643	3.53099020149161	3.03889051909999	3.0938404086635
Barthea11118	4.45259769903031	4.38235294951248	4.90612857746046	4.93447262416933	4.86266710178484
Barthea11119	0.420629970371678	2.12648251800078	5.16793118895386	3.26313849701492	3.841968109117
Barthea11120	1.61157275308307	1.95529586799455	1.70849957031656	3.02145592576397	2.07976522345177
Barthea11121	3.16438473020052	2.91497841280707	3.48085289593009	3.1553671789159	3.3341300345265
Barthea11122	4.12106968851277	2.72816241366687	4.37044501052949	4.16532370594832	4.61191102572948
Barthea11127	2.07641380828253	1.62482266397418	2.51723704642428	2.31056384320765	2.39980620879487
Barthea11129	4.69129994555381	4.58316002500138	4.80334775375576	4.92980747850077	4.96830952657964
Barthea11131	1.87261860582341	0.943891104722305	2.86001845666162	1.52987687161213	3.24444214693193
Barthea11132	2.20840935409252	2.64609128072783	2.70365017065516	2.48606063931964	3.0938404086635
Barthea11133	6.12263925716175	6.43166734905356	5.68347228871753	6.13676447596668	6.0744514235553
Barthea11134	3.57229276542126	2.68771036992957	2.7229507266141	3.47649577528411	3.1215853991464
Barthea11135	5.85698795410965	5.49506529198718	5.28780285095602	5.31861611550239	5.34103053643251
Barthea11136	3.79861802437964	4.05672360088668	3.35041795584979	3.52059905802412	3.0938404086635
Barthea11137	2.92632919256818	3.04876022257626	1.45511533451649	1.34601267921194	1.78816166542121
Barthea11138	4.03033141780099	4.22163975104112	5.13228527333473	4.66934076939683	5.01096622646647
Barthea11141	4.23767394859772	5.49115289625824	3.54732277261357	3.33546918497047	3.98979552659086
Barthea11142	3.83991444075071	3.74468831075775	3.35041795584979	3.40434598952827	3.29405259515117
Barthea11143	2.7641718783651	2.74139824082356	3.03236287010964	3.16333789002448	3.62003890661288
Barthea11144	5.1915587223402	6.22929332358455	4.50195558871946	4.29432320220044	4.4315561189011
Barthea11145	5.40952897713843	6.54167764580104	9.15038539221222	7.97678342902729	8.36746251591537
Barthea11146	5.04033088437661	5.1625984792509	5.26658636504632	5.00934624348597	5.23706261656634
Barthea11149	-0.178007467246554	1.30646118410701	-0.381385933200635	1.99042903014334	0.437087224874329
Barthea11153	3.39661308925314	4.00278479377587	4.23920047725124	3.94722453157818	3.75015534284146
Barthea11154	5.27485149746726	5.13778797887416	4.91454695315378	5.49319290068347	5.02327598579757
Barthea11155	5.80580049925086	5.70047390090093	5.25668790398008	5.27697961732292	4.95551959315972
Barthea11156	3.74527756661263	4.16382787433244	2.92812290243266	3.09830400460699	2.6865635254134
Barthea11157	4.74934723092168	4.05141956902675	4.10955087536188	3.99713405402123	4.25908892289633
Barthea11158	5.84689472507378	5.00141014379966	5.6773016418386	4.77715525341782	5.62731505281103
Barthea11159	6.14237405428467	6.29247876179781	5.00994973041068	6.00214245070713	4.92697613432349
Barthea11160	7.15188495136051	7.23836598686886	6.63303312671233	7.16209536558208	6.69235671365908
Barthea11161	2.86763519830916	2.06464326418291	0.864370481201323	1.37375766969485	1.08916392145402
Barthea11162	4.7164638691079	4.64784959300019	4.57281037718624	4.72425491677898	4.88712014550938
Barthea11167	3.24345630119172	3.13151810789808	2.84247787535248	3.03019955883594	2.80537095545343
Barthea11168	6.29865195543385	6.69835447193023	6.39434191224469	5.92805415232885	6.56004724393657
Barthea11169	4.7164638691079	4.33074583623044	5.34653452136256	4.76672922762011	4.80679583956026
Barthea11170	0.420629970371678	0.639036523193884	1.60827212257791	1.67073940745198	2.0607821200842
Barthea11171	5.27485149746726	5.22281986974977	4.85017813403406	4.57389728418417	5.74347446886591
Barthea11173	4.23767394859772	4.52694401543483	3.87087400103898	4.09205405241698	4.09150405990854
Barthea11174	4.28329656572351	4.44436944766628	4.00305864580684	3.91454072184745	3.96448443806167
Barthea11175	4.29076201597008	4.36962320479739	4.94773766309093	4.64677616410126	5.32122658729085
Barthea11177	2.3861964733078	1.11635830072707	1.17583157703762	0.849336710908743	0.705020430120962
Barthea11179	0.842456635313161	0.581321025337596	0.932274545703127	0.99936215491335	1.051196071255
Barthea11181	2.55689566046276	2.70132080144823	2.91978360151993	3.17126480579611	3.38079809402779
Barthea11182	2.44090236539794	1.68085669888851	2.66425673235508	2.56037896000947	2.30619315802338
Barthea11183	1.70393677123173	0.79950119538713	2.05157347407547	2.6651367012226	2.35375884127543
Barthea11184	4.60110213658223	4.83543373599739	4.43037865619498	4.85549945005723	4.5141208999304
Barthea11185	6.63118645447483	6.68385918705003	6.53270016381209	7.05156119139291	6.91876311521177
Barthea11186	5.53427386353905	5.26696374155061	5.02168697514325	5.19381503448336	4.71264165778023
Barthea11187	4.14185816118392	4.39077747004049	3.9911682347567	4.02364680703678	4.27152602613456
Barthea11188	3.80384518604319	3.18093030202315	3.07804568543666	2.87383127282949	3.44076288301773
Barthea11189	2.93588349928143	3.09073249305158	2.47232462454871	2.56037896000947	2.85028337732901
Barthea11191	3.59659136154466	4.39497135392668	3.04007783523764	3.71208020283288	3.30215764478822
Barthea11194	5.88438566216091	6.35946522109526	5.60502500205141	5.85857097568175	6.3326470516573
Barthea11196	4.57688003491691	5.00963846481694	4.51308540315382	4.29432320220044	4.82096781050445
Barthea11197	2.07641380828253	1.76102704757249	4.80787385955712	3.38402600514868	5.23282873226312
Barthea11200	5.73094265054026	5.68171519045856	5.2316404859384	5.22651752227576	4.58226556398096
Barthea11201	4.35626762002575	4.43217758603179	4.27886469482476	4.56790477280248	4.44625887077258
Barthea11203	5.93647854777033	6.16567000487541	5.75201319221656	5.62601760393447	5.13639408466048
Barthea11204	7.02222558301501	8.73282948770856	6.41673866280343	8.12418552366762	6.95648278116093
Barthea11205	5.58828479818916	4.91059109556613	5.03911571780226	5.26776697400663	5.41389972732986
Barthea11206	3.3401679422634	3.17118232547159	3.44643309141668	3.25570190817314	3.24444214693193
Barthea11209	3.0633969226157	3.16136803564464	2.78853906824168	2.82441907870441	2.93611954680831
Barthea11210	4.95597871618114	4.65835470039366	5.54393536781507	5.06145827600526	5.02817063015628
Barthea11213	2.94537494825873	4.43217758603179	4.55945199433122	4.57986500744381	4.22538940433412
Barthea11214	3.4968405369918	3.50964300147763	3.17232563353608	3.63392674183425	3.77366209572609
Barthea11215	4.04806061223329	4.35247358186385	3.9911682347567	4.44904579699909	4.59881041320385
Barthea11217	1.89238186064484	1.90912568656163	0.104040893969607	0.68187996505718	1.64255634317431
Barthea11218	4.04806061223329	2.78039237243943	3.17932902127384	3.06465361516507	2.86129637005142
Barthea11219	3.17248977983758	3.46246620810956	4.53509071123708	3.92395475225533	4.80108783986548
Barthea11220	3.08931429699034	4.57947967851343	3.72534524175448	3.64535408903207	3.3341300345265
Barthea11221	5.20742356994697	4.99313462374215	4.82360433516159	4.96215107581628	4.95551959315972
Barthea11222	2.28516655307656	1.44234461218879	2.25088228229888	1.64819683880089	2.00228647077406
Barthea11224	5.35181347928214	5.70216720513392	5.77877362554273	6.11843135899632	6.04698206229762
Barthea11227	5.29355163019578	4.86294358513233	6.02994345810393	6.00436283597172	5.98791252213705
Barthea11228	1.29262235799561	1.44234461218879	3.40521042869017	2.29613677257237	3.38079809402779
Barthea11229	4.233806131158	3.39706373288792	3.29346207103772	3.98818707935667	3.53318381445847
Barthea11233	5.98905220050137	6.6605336693034	7.05133491350595	6.11740598934343	7.24837999408848
Barthea11237	6.49562971439375	6.83427602960313	6.2362651862267	6.81401384589349	6.53189204146584
Barthea11238	3.41038593887488	2.75451374061382	3.79082724483695	4.22746822744419	3.74421831783361
Barthea11239	2.3861964733078	3.11126942405427	3.53645496196842	4.85303751252994	3.71416108397743
Barthea11240	0.758798706266252	0.392875935924486	0.864370481201323	1.31772363478052	0.888466571216894
Barthea11241	4.95597871618114	4.85078170033082	4.96607725379386	4.86286015500849	4.85166460772737
Barthea11242	-0.91497306141276	-0.278501316614143	0.718149740350279	1.19867096313676	0.248642135461219
Barthea11243	4.78678720148038	4.76912754634361	4.05348053984013	4.42604106062759	4.33215238508606
Barthea11244	1.53819956675285	1.07513563800056	1.30951001226959	2.14332792929298	1.26532087660785
Barthea11245	4.9907720835275	5.00963846481694	5.54257817576682	4.99601871183898	5.45990793228443
Barthea11246	2.66425306975925	3.55532581680465	2.66425673235508	3.41105621111782	3.10314815088972
Barthea11247	6.147522864321	5.5748660032003	5.89181022206936	5.23599649882558	5.88239773526697
Barthea11248	3.08931429699034	2.99451717779227	2.96100626424644	3.21793286529739	2.79392093470989
Barthea11250	2.65271144787656	2.51350564111002	2.99315678785015	3.35647967826301	2.92566518917114
Barthea11251	7.06203421821582	7.29948691237506	6.76690905227013	7.06863786249404	6.99511739780849
Barthea11255	0.669989439308396	0.0958941981673546	0.161756391825894	0.331937494000221	0.972124500263803
Barthea11256	3.86513702445396	6.58637264452081	1.40819428712899	4.73231468657293	1.92040946371965
Barthea11257	4.22992791634708	4.16382787433244	3.23416488735394	3.42438374276482	3.57392143984822
Barthea11258	3.08072680115361	3.09073249305158	3.27396589541192	2.90268613550168	3.51934490699341
Barthea11259	2.90702863660925	3.18093030202315	2.70365017065516	2.5961500910313	2.64892586805004
Barthea11260	5.87448295461729	5.7939538854565	5.26822952586277	5.53986096018475	5.22858238617798
Barthea11261	3.84499435811506	3.83388992093205	3.55272613114291	4.16532370594832	3.73825675959489
Barthea11263	2.34376120698741	2.38446369610829	0.511698862882853	1.13524558299512	1.23176831689682
Barthea11264	5.1734997169043	5.33620852750107	5.21128466265578	5.70322301537588	5.61435420165781
Barthea11265	9.73654851430849	9.53415140021272	8.63231558612845	8.95836231476717	9.22572233652143
Barthea11266	6.24873650853316	5.9841155823318	6.1154963697589	6.43223910126857	6.71908819648524
Barthea11267	3.41722336892843	2.75451374061382	3.20013748355375	2.31056384320765	2.4444292002155
Barthea11268	7.26753953114611	6.86180775378573	6.37082743466451	6.61116113793334	6.38127636190582
Barthea11271	0.307419359923688	0.392875935924486	0.511698862882853	1.03455158337565	0.107779599621369
Barthea11272	4.7681886652965	4.86294358513233	4.86979211494337	4.78750647300512	4.99355417841089
Barthea11273	4.88129836151583	4.99036553452181	4.00305864580684	3.90030348419068	4.40921716872095
Barthea11274	6.16387664953287	6.15210610543325	6.00847583785181	5.85118829838115	5.37984108235695
Barthea11275	3.91429663707328	3.44639144525149	5.11595270221277	5.27881510744441	4.58558974757352
Barthea11276	5.51049263758301	5.00415813518457	5.45294966729837	5.79586249348288	5.73750982970977
Barthea11278	2.74255806525904	1.595967801302	4.16705069149541	0.99936215491335	5.07622486574652
Barthea11279	1.29262235799561	0.521200032900026	-0.0188158538159268	0.590249489591612	0.888466571216894
Barthea11281	0.882534074688497	0.581321025337596	0.555420240312171	0.636792075528642	-0.319641624113307
Barthea11282	0.882534074688497	0.392875935924486	0.466610973354315	1.06890308816643	0.376966232436758
Barthea11283	2.97348028593908	1.40955467707112	-0.466274830787148	-0.482506852843702	0.376966232436758
Barthea11284	3.21234576865169	2.89142368482817	4.12414210002612	3.73365361478123	4.03426567530512
Barthea11285	4.17853882451038	3.82769808721778	4.47659506192694	3.98818707935667	4.72173430368223
Barthea11286	2.46749657540965	2.41782229305472	1.17583157703762	1.22936776035967	1.85580038229657
Barthea11289	4.71090969462171	5.1327742638685	4.40072303769786	4.42604106062759	4.56889170189758
Barthea11290	6.61566550771696	7.17026506675198	6.33912707210001	6.3029174291444	6.53533420245667
Barthea11291	2.32933413635213	1.86142894453033	2.47232462454871	2.65386558888758	2.86129637005142
Barthea11292	0.247298367486117	1.70807816762354	3.06297823734772	0.849336710908743	2.4148344180272
Barthea11294	-0.0218882653292723	-0.0791925083907366	1.85565326410021	1.16730679222742	1.83360463618238
Barthea11295	0.247298367486117	-0.0791925083907366	1.38414881316234	0.926298692723627	1.48058886351092
Barthea11297	6.6377875109163	6.3701558594244	6.65140762022871	6.27743870882748	5.83988178186854
Barthea11298	3.52243225089454	3.8644566372279	4.5459687649676	2.9216069973989	4.41670198468397
Barthea11299	4.5950846302945	3.84005529373776	3.61086456719443	3.71208020283288	4.15999928275163
Barthea11300	3.88006158900898	4.36962320479739	6.60859643303019	5.51204166143292	6.51281193715417
Barthea11301	2.48061207519991	3.90030183617462	5.44715861068814	5.96386347369196	5.91315143539987
Barthea11302	7.02782068423334	7.18305392038288	6.74583461728744	6.39125544273657	6.62691178375435
Barthea11303	1.56307423539188	-0.389532629002887	1.58736313281493	1.77845322475223	1.87765981626031
Barthea11305	4.48874912463825	4.42399206029492	4.69022965489284	4.41606847455281	5.09966478088948
Barthea11306	5.21529104706331	4.60866287415037	4.92916193383579	5.17422620616721	3.97972431612196
Barthea11307	4.162351333048	3.50964300147763	3.65674919568614	3.74432053983309	4.73376936860258
Barthea11308	5.5958381926208	5.50867572350583	5.8252796150567	5.81496288334086	5.70272618891515
Barthea11310	2.64107674739316	1.90912568656163	2.56079341241102	1.97239510731308	1.59056170553605
Barthea11311	0.184562612138154	0.176064546851338	1.38414881316234	-0.69663165819655	0.888466571216894
Barthea11312	4.29448030421619	3.9352779744176	4.08365565377925	4.3015638449567	4.00972945395962
Barthea11313	3.20446216957586	3.06989898963441	5.45727775566711	5.68534382036075	5.30921240232217
Barthea11314	6.13617112803587	6.39340007581795	5.53849892222657	6.14986165776801	6.07326791648246
Barthea11315	0.92152820630436	2.00003418275984	0.597855506632567	0.0857769067308233	-0.319641624113307
Barthea11316	5.42995685883622	5.26696374155061	5.75670298111967	5.32218052754627	5.66551329187047
Barthea11317	5.30465645762846	5.27153285080406	5.666127528002	5.68257340176406	5.82026250858823
Barthea11318	3.53505985922229	3.54781176314735	2.03622550974203	1.71479458752992	2.45900200130277
Barthea11319	7.21945325880817	8.00946751925824	6.29547785317492	6.30472023480341	6.59839909601193
Barthea11320	3.27391009773344	3.00553017051469	3.47517298685774	3.66232716763578	3.47701340928709
Barthea11321	3.67284909344764	3.84619443083517	3.80900317080139	3.99713405402123	3.41856713690353
Barthea11322	4.51129169328934	4.87199818624052	4.56213358439861	5.53064733627177	5.19415402509704
Barthea11323	1.51288847822367	1.19542987171827	0.679155608734416	0.274221996143934	0.753114718322007
Barthea11324	4.9323080450576	5.18698950891762	4.14575591313218	4.37203915246855	4.41670198468397
Barthea11325	5.94714766407574	6.47885782405157	5.68100719620683	5.25290327482046	6.02388872525927
Barthea11326	4.17450894747423	4.27722396288192	3.52550466240788	3.65669163296635	3.62650840194244
Barthea11327	1.16844294677488	0.897348518785274	0.161756391825894	0.888330842524606	1.59056170553605
Barthea11328	4.10845128409857	4.28176074347869	3.94671192892693	4.70527181341141	3.81389922683482
Barthea11329	5.55457185586763	5.52024047513875	6.07288398032088	6.16581973312903	6.41716849884839
Barthea11330	4.8563591918243	5.64521132032185	4.20185805029422	5.06358928826996	4.06316871292108
Barthea11331	4.55224430219113	4.89882593319077	3.7109181711192	4.07525392031882	4.0679300870148
Barthea11332	4.94182296852221	4.6158673587397	4.75260025022706	4.50343320331776	4.52455006612467
Barthea11333	4.28329656572351	4.18819830248719	4.43037865619498	4.64961611588623	4.42042988092072
Barthea11334	5.04033088437661	4.58683100672987	4.39772367062815	4.26128294043643	4.43892622453811
Barthea11335	4.95832456229294	4.52311723589432	3.99514260377399	3.87625801022403	4.08681998098572
Barthea11336	4.1377243616769	3.47043691921814	1.83805920408548	2.23694098006447	1.16222738364375
Barthea11337	3.36866654875023	3.10103750144331	2.31587953714531	2.46041205194903	1.71719514406706
Barthea11338	2.16031506589148	1.95529586799455	1.83805920408548	2.0082403062598	1.98224871753751
Barthea11339	2.19255540289168	1.93239546588448	1.78395179874603	1.83942124204366	1.78816166542121
Barthea11340	0.669989439308396	0.392875935924486	-0.0188158538159268	-0.211204831026308	0.0318307463880709
Barthea11342	3.78810653860104	3.62124720975036	3.38717650585991	3.76542066059988	3.73825675959489
Barthea11344	6.91097001460578	6.82498078107713	6.56981550692197	6.3827464529221	6.02878129473297
Barthea11345	4.09572153938348	3.49408818728278	2.80674366361927	3.10659537823838	2.967035623591
Barthea11346	5.4112423918777	5.10232046732679	5.21299199426438	4.35474044352448	4.63776067657266
Barthea11347	2.44090236539794	1.56652402340952	0.597855506632567	2.15935803911193	1.48058886351092
Barthea11348	4.1865649650493	4.32636074154472	3.62632216193463	2.61951408409681	3.6958214932745
Barthea11351	2.56922646237348	2.9496047559167	3.260820519355	2.65386558888758	2.67412642217518
Barthea11352	3.19653525380423	3.3886759473952	3.93847969522984	3.32839713629497	3.27770460106368
Barthea11353	4.34555448881046	4.76912754634361	2.35351719450868	2.70936070147929	2.79392093470989
Barthea11354	0.996490263985582	-0.278501316614143	0.161756391825894	0.542155201390567	-0.223426308854004
Barthea11358	1.83226086820727	1.97783843664564	2.60307321590359	2.2217545762498	2.71112062965738
Barthea11359	0.715077328836934	2.48231101950643	2.40222038608436	2.73097451458535	2.86129637005142
Barthea11360	7.35337399326976	7.44916707277136	7.76763530199143	7.62871877499296	7.85493973976023
Barthea11361	2.0590317300543	2.10616253362118	-0.225266731283353	-0.69663165819655	-0.654060663183866
Barthea11363	5.82649392498839	5.84082411605326	5.37883501326587	5.59246504422344	5.57308436698407
Barthea11365	3.0370054237243	2.9496047559167	3.99514260377399	3.62240815736599	3.79104417395433
Barthea11366	0.57535256517032	0.324163185840472	1.30951001226959	0.888330842524606	1.59056170553605
Barthea11367	3.4509327305352	2.46645706830559	4.33010897344945	3.97918427297572	3.66472772417293
Barthea11368	6.70777604903877	7.48747536421113	7.81870696113321	7.17200572597376	7.81088455968229
Barthea11369	0.57535256517032	1.44234461218879	1.23079803625555	-0.296093728612821	1.50887790794234
Barthea11370	5.38183392072174	5.11508776340067	4.33951788750017	4.88230705489684	4.75754243036282
Barthea11371	5.41977907383219	5.24389858135275	7.41284424616281	6.48088754440126	7.17138209878686
Barthea11372	1.4069550334746	0.458464277552063	1.64920238663279	0.888330842524606	-0.42273511707741
Barthea11373	-0.0218882653292723	-0.0791925083907366	0.217251504417598	0.214101003706363	-0.319641624113307
Barthea11376	4.31659100582194	4.299766531533	6.86789685985496	6.25988970513657	6.43201785519593
Barthea11377	4.4919911373304	4.9481784631254	5.71634524350353	5.88532209265227	6.29659031795307
Barthea11378	6.20693042516661	6.39654092257566	6.43001169827849	6.44619018591938	6.41436714837425
Barthea11379	1.74799195130967	0.639036523193884	2.34108009127046	2.47329334324576	2.28998293084212
Barthea11380	3.08931429699034	2.96096461808125	2.31587953714531	2.76279996044075	2.5839286132036
Barthea11381	3.38270748722793	3.87650426499243	4.38868797277751	4.71614986714193	4.35570711306496
Barthea11382	6.27720231278435	6.07578888457766	6.30671447775163	6.12558861342498	5.99542983853324
Barthea11384	1.0677489471554	0.392875935924486	2.23752389944386	1.60202665736797	2.33807721904316
Barthea11386	0.474069229333139	-0.278501316614143	0.466610973354315	-0.816925891914262	0.107779599621369
Barthea11388	6.60447598646803	6.94782166949408	5.3757897455581	5.80353302129562	5.66865129210903
Barthea11389	5.25208660633516	5.52980745343913	4.42449609945809	4.79008271483415	5.00104223176559
Barthea11390	6.52203585165015	7.20411992939504	7.0987406746162	6.66548750852911	7.52086501931681
Barthea11391	3.9618361949579	4.35678013742257	4.3581536046294	4.05397484663904	4.57893370328321
Barthea11392	5.07100437172037	5.13778797887416	5.00994973041068	5.0399732171177	5.03548160040103
Barthea11393	3.68423136188417	3.72483439594911	3.42891026416909	3.39083118305379	3.61354026931414
Barthea11394	2.32933413635213	2.68771036992957	2.88593583103626	2.52369829668301	3.30215764478822
Barthea11395	5.51687272555264	6.13340193194057	6.28739777021746	6.18062179568006	5.75680542138593
Barthea11396	5.49764718786039	5.92298733847206	5.70425723779683	6.69740223717123	6.53016787628794
Barthea11397	4.30925835958747	3.03807354377901	3.6517223786113	3.69568576458221	3.6958214932745
Barthea11398	3.41722336892843	2.18577970168455	3.33795399028374	3.06465361516507	3.89115565874453
Barthea11399	4.12942105794569	4.27722396288192	4.10587989363339	3.77064782226343	4.35959578129772
Barthea11400	3.25113022907714	3.25663002815501	2.79767007999381	2.23694098006447	3.06555136423207
Barthea11401	5.91248306670135	6.24564131767204	5.49144282633425	5.60275954793028	5.55962472378686
Barthea11402	4.57993013127686	4.28628330216938	4.62760285002662	3.99713405402123	4.29608313037854
Barthea11403	2.75340544749603	2.83079732587667	3.07053163177936	3.01265897752681	3.06555136423207
Barthea11404	0.801233972586648	0.988978994250843	-0.466274830787148	-0.816925891914262	-0.654060663183866
Barthea11405	4.78149775452539	4.6443308228634	5.09943311285406	4.20060876737825	3.98979552659086
Barthea11406	3.76685097856098	3.32855495495763	3.96303679947381	3.91925541571951	4.49303362987756
Barthea11407	3.08931429699034	-0.17540782365004	0.8987219859921	-0.0550856291090262	0.603737094283781
Barthea11408	2.85761644248417	1.93239546588448	0.511698862882853	0.542155201390567	0.494802722730617
Barthea11409	6.501271545766	6.52646622273601	5.72354972809287	5.88532209265227	5.69197122399991
Barthea11410	1.20050415600718	-0.389532629002887	1.02848986096243	0.387432606591925	0.705020430120962
Barthea11411	1.85258085258687	1.86142894453033	1.62888240225319	1.57837538930332	2.13526033604348
Barthea11412	4.04364869735491	3.74468831075775	3.79994383151393	3.17914840487194	4.03426567530512
Barthea11414	5.17551747253515	5.69708131840661	4.66550419896189	4.75885996243192	3.6958214932745
Barthea11415	5.20544997861198	5.1327742638685	4.74789708374433	5.38487840992437	4.83779243314581
Barthea11417	5.30833915277658	5.41266058793894	4.81463650494408	4.29432320220044	4.35959578129772
Barthea11420	4.48224316077884	4.6443308228634	5.194099289217	4.76934280630752	5.5460383251691
Barthea11421	3.62640017076071	3.57763597852974	3.72534524175448	3.52059905802412	2.98728430743481
Barthea11422	4.19852106972807	4.53076067120812	5.15021832015696	5.52292411097036	5.65921674050784
Barthea11423	5.2405680218669	5.06068886689429	5.71272946456603	5.39167957769211	5.50273690427283
Barthea11424	4.74663539733958	3.89438914330473	1.92395927749112	2.20640661191636	1.92040946371965
Barthea11427	3.16438473020052	3.54025836871571	2.91139581602721	2.99490250672265	2.67412642217518
Barthea11428	5.326612925157	5.27835949622735	5.7211522285118	5.19575936771685	5.53919684208907
Barthea11430	2.64107674739316	2.63194709840756	2.53917959930496	4.1003813196396	3.44076288301773
Barthea11431	0.050261520426563	-0.0791925083907366	1.38414881316234	1.55432991533667	2.57057023034858
Barthea11432	5.65921496771422	5.67827815478673	5.73666522788313	6.15686504550577	6.08388468996118
Barthea11433	3.31841835887294	0.897348518785274	1.76545545512864	0.440871865553385	2.18869959500494
Barthea11434	0.758798706266252	1.81210123216676	0.965064480820796	1.06890308816643	1.051196071255
Barthea11435	6.63339016423257	6.99900135008891	6.39509409945719	6.47529569615691	6.91480419653938
Barthea11436	2.16031506589148	2.10616253362118	2.60307321590359	3.10659537823838	2.1711055349902
Barthea11437	2.70951780349503	2.14652027123732	2.2902309497747	2.96785118216813	1.33017202095782
Barthea11438	5.53270058634836	5.58591413663807	4.95183332245166	5.43512243278826	5.20931762608343
Barthea11439	5.09678665204971	5.00415813518457	4.49355151617259	4.28339364204218	4.11469901356116
Barthea11440	2.87758485871676	3.17118232547159	2.53917959930496	3.27053694933608	2.73526671698908
Barthea11443	2.81683082763767	3.09073249305158	3.16528808279615	2.79393847224965	1.56384436716027
Barthea11444	4.22603924811431	4.20262537312247	4.28861267137632	4.88471958897223	4.82378557515193
Barthea11445	2.75340544749603	2.85535443012065	3.00108370362178	3.05611693321058	3.45537257790208
Barthea11446	1.26256512413943	1.07513563800056	1.89021048613658	2.20640661191636	2.27358849259145
Barthea11447	3.85510084456538	3.62124720975036	3.57944346951869	3.60495598840664	4.56552877487162
Barthea11448	4.55224430219113	4.21690959912872	4.17407967027602	4.34426077245035	4.83500191962418
Barthea11449	0.474069229333139	1.23339772191729	-0.987106994088589	0.492402166193467	-0.42273511707741
