baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance
Barthea23732	11.1281836215182	-4.03357839206363	1.3589312774712	-2.96819895084732	0.00299550374980337	0.0160271552221835	Gene
Barthea23739	473.58104467812	-2.00359423289031	0.253845967687457	-7.89295276636889	2.95119332196014e-15	3.27313507622027e-13	Gene
Barthea23740	480.988760294369	2.30569495780424	0.568119910853855	4.05846532352456	4.93962665007021e-05	0.000546099799720136	Gene
Barthea23763	72.7600914005428	2.43656216226884	0.502541608588729	4.8484784555678	1.24412039750887e-06	2.35186806798602e-05	Gene
Barthea23781	72.1678278296751	-5.81792587409978	0.888541944142892	-6.54772226843144	5.84212343832731e-11	3.16183865750529e-09	Gene
Barthea23787	372.919202504007	-2.20521810280825	0.619570987857994	-3.55926624394119	0.000371892374362008	0.00294098028190145	Gene
Barthea23796	64.6424773682148	4.9656090049497	0.560596289320802	8.85772720858685	8.16622517311987e-19	1.49478436309112e-16	Gene
Barthea23819	24.7651283403534	-4.23205905540422	0.97384218234442	-4.34573397222946	1.38810720770833e-05	0.000186749565150578	Gene
Barthea23832	101.76337631744	-2.21888339716713	0.710567486039397	-3.12269199022161	0.00179205181942683	0.0105995404409524	Gene
Barthea23872	28.5230124707329	2.25089925009491	0.76695375991561	2.93485652947654	0.00333701942870596	0.0174581907581272	Gene
Barthea23883	172.203225921748	-2.66801898496815	0.457431752164591	-5.83260556868417	5.45684575979298e-09	1.92567639277209e-07	Gene
Barthea23884	5.66125286161646	-5.56047626982916	1.82108965921698	-3.05337864156563	0.00226280225730518	0.0127699865702713	Gene
Barthea23892	344.509000594769	2.14496980199805	0.286651382853334	7.48285175060722	7.27269075036449e-14	6.38366455746905e-12	Gene
Barthea23893	38.8425001117191	2.50706745728623	0.563083706229825	4.45238856949443	8.4920312052365e-06	0.000124071276165021	Gene
Barthea23907	675.735508128078	4.12199801540056	0.693305259016621	5.94543018647683	2.75731750310409e-09	1.04423254707548e-07	Gene
Barthea23916	215.658751300745	-2.23114482606022	0.676377045269499	-3.2986702338061	0.000971439577753071	0.0064651127322854	Gene
Barthea23923	307.857218776299	-3.12799005571381	0.335005291642565	-9.33713625948104	9.89748501819525e-21	2.30919094758712e-18	Gene
Barthea23926	67.2869800584104	2.97503056206543	0.430564280988548	6.9096083753974	4.85993472264808e-12	3.19471533760759e-10	Gene
Barthea23929	1616.24404679038	-2.20295180039069	0.518947142456602	-4.24504081468165	2.18553635978901e-05	0.000274818533216809	Gene
Barthea23930	378.593010801318	-2.29795186956845	0.548250472428992	-4.19142706687968	2.77205301539403e-05	0.000334376574417835	Gene
Barthea23932	91.6122770791464	-4.34958347062565	0.601027164136163	-7.23691661570266	4.5900014816848e-13	3.55125733193788e-11	Gene
Barthea23998	41.1002366682201	-2.37115778908485	0.542650559187743	-4.36958508369377	1.24482831898021e-05	0.000170686280071132	Gene
Barthea23999	35.8509134669254	-2.09114060198037	0.603325970063978	-3.46602119872053	0.00052822163013525	0.00392237661335096	Gene
Barthea24011	65.8626832066859	-3.72695394412503	0.911308406494499	-4.08967361385526	4.31980625503683e-05	0.000488134596291326	Gene
Barthea24022	19.5658589815686	3.30236575240715	1.00224158871131	3.29497976296648	0.000984287679039013	0.00653131298252987	Gene
Barthea24023	11.4664283570776	-5.09470540796635	1.59946371305055	-3.18525851283589	0.00144624751583329	0.00890998486666539	Gene
Barthea24034	111.401139930912	-2.01347514562846	0.551587463033346	-3.65032797256804	0.000261905672166628	0.0021884116741494	Gene
Barthea24036	48.5282270196448	-2.69524761451148	0.700505811790862	-3.84757352351011	0.000119293482551424	0.00114096563844692	Gene
Barthea24115	57.9877365836863	-4.60321925848311	0.752564587591297	-6.11670989358727	9.55270405385211e-10	3.97549640333555e-08	Gene
Barthea24127	180.570458844772	-9.11856529074039	1.45648793769543	-6.26065280373588	3.83369212040353e-10	1.75078420374899e-08	Gene
Barthea24138	18.3786373860646	-2.16046560767881	0.805893609535943	-2.68083228619082	0.00734393122341145	0.03236663199168	Gene
Barthea24142	47.9661874947697	-2.1209894780416	0.493047121883897	-4.30179872044979	1.69417176533089e-05	0.000221249595188761	Gene
Barthea24143	29.3352534614595	-2.77436110038614	0.66693957413921	-4.15983877395023	3.1847232261042e-05	0.000376588503540562	Gene
Barthea24173	859.786744950793	3.70970944825078	0.432681910557923	8.57375674307086	1.00162878751369e-17	1.56063469456588e-15	Gene
Barthea24174	699.298133903039	2.56934527282465	0.329235956115577	7.80396316106705	5.99927114108778e-15	6.34780921927018e-13	Gene
Barthea24190	15.0043650543584	-6.97280775276021	1.70316472231864	-4.0940301671277	4.2393911665518e-05	0.000480966351319378	Gene
Barthea24198	268.880837134712	-2.41332039190883	0.417763112312947	-5.77676755266274	7.61493714795918e-09	2.58982632050947e-07	Gene
Barthea24201	17.2352393344164	2.29508469566487	0.804749074777194	2.85192585813198	0.00434552349438105	0.0215595611974971	Gene
Barthea24214	9.49477237994112	-6.30500150291608	1.68770994119755	-3.73583241350243	0.000187095244859882	0.00165320089890024	Gene
Barthea24220	58.6014849161299	-8.93377603005501	1.49690213815555	-5.96817641069241	2.3991989297908e-09	9.2100194893052e-08	Gene
Barthea24281	199.391202326928	-2.07586579285797	0.330426864858846	-6.28237596160576	3.33437286181767e-10	1.53993308302346e-08	Gene
Barthea24323	14.8817285500009	-2.72840617199864	0.972907773063766	-2.80438315690157	0.0050412956139977	0.0242319065118171	Gene
Barthea24324	4.45549867618906	-5.21726022120633	1.94439063808826	-2.68323664957366	0.00729133753409756	0.03216316984942	Gene
Barthea24326	50.9148375895996	2.60261015988597	0.8127374167235	3.20227678255324	0.0013634592356161	0.00850112499641449	Gene
Barthea24335	41.8627149602523	-4.41260227504539	0.763504887593965	-5.77940278673373	7.49662555638798e-09	2.55831449320967e-07	Gene
Barthea24348	5.84943626464773	-5.60722597138016	1.89078410702608	-2.96555590378823	0.00302136427813661	0.0161405875050674	Gene
Barthea24364	74.0699876590358	5.90297475831118	0.786094961914553	7.50923876160502	5.94721705256077e-14	5.32400072882224e-12	Gene
Barthea24375	6.37315889753363	-5.74040122484046	2.07718762510149	-2.76354487937025	0.00571772287556745	0.0266607997684505	Gene
Barthea24376	36.1459359644384	-3.41327071403011	0.727475244643031	-4.69194070748756	2.70625567008515e-06	4.60370179706324e-05	Gene
Barthea24381	22.5106612870104	3.66029033001246	0.774347507222207	4.72693499478406	2.279341944917e-06	3.96432941049314e-05	Gene
Barthea24406	6042.13427703192	3.07441230010629	0.400263703986844	7.68096699621642	1.57892158340435e-14	1.57294822962643e-12	Gene
Barthea24408	9.4605232092672	-3.84987510005911	1.36729913741868	-2.8156787309376	0.00486743140160528	0.0235647315969126	Gene
Barthea24489	57.1762632698238	2.37166572375684	0.610984690099008	3.88171056032929	0.000103724287237234	0.00101689547790233	Gene
Barthea24501	10.0317338836933	-3.33963612226388	1.26209679717191	-2.64610141610951	0.00814254005924624	0.0351399689790875	Gene
Barthea24505	336.901552249706	-3.758767468024	0.645877568561593	-5.81962844195843	5.89785872714174e-09	2.06512193331622e-07	Gene
Barthea24509	433.326579874289	-2.96227486452466	0.556471460838195	-5.32331857605541	1.01891070254606e-07	2.64746278274359e-06	Gene
Barthea24510	132.503695094733	-3.64839834379274	0.490254218078295	-7.44184998161522	9.92849381034526e-14	8.46723764746282e-12	Gene
Barthea24516	477.962850288636	2.41259613427367	0.351467868075101	6.86434338218979	6.67977795166357e-12	4.29691030550656e-10	Gene
Barthea24536	14.9372072690161	3.36191353693039	0.894392470882172	3.75887951473295	0.000170675998532833	0.00153193936034403	Gene
Barthea24537	18.0284929856525	3.2230973798955	0.80580831730053	3.99983136274012	6.33876364183103e-05	0.00067578299947237	Gene
Barthea24541	28.2214137747148	2.19925906045859	0.598644223915819	3.67373303307416	0.000239032476555869	0.00203006287944817	Gene
Barthea24545	37.9577367900347	3.36640239317536	0.672830448291581	5.00334430720722	5.6344174726676e-07	1.1735068657574e-05	Gene
Barthea24546	56.0556774350358	3.75482536989092	0.642616615611304	5.84302565273551	5.1261120046376e-09	1.82181292388971e-07	Gene
Barthea24565	25.8214107806733	2.00960940104899	0.66926796542009	3.00269773077752	0.00267598072552705	0.0146074355788287	Gene
Barthea24577	293.249529155912	2.15791752925147	0.698844431498859	3.08783676593549	0.00201619184237858	0.011652069183198	Gene
Barthea24580	17.9705858872574	4.27450676742987	0.873754310867419	4.89211522537309	9.97580100174671e-07	1.93038394201828e-05	Gene
Barthea24591	26.5348809847147	2.36384499597961	0.909758075022195	2.59832263200516	0.00936804280935526	0.0392002229962325	Gene
Barthea24632	23.235898238306	-2.45242462160118	0.740533910977812	-3.31169793205414	0.000927316148350066	0.00623318687028737	Gene
Barthea24646	15.8055751338465	-3.55311237247106	1.07145816563892	-3.31614661814845	0.00091267932460224	0.00615409363694434	Gene
Barthea24663	31.0600898121742	2.0893400492956	0.729648465669384	2.86348858059864	0.00419003917053866	0.0209241736509022	Gene
Barthea24677	13.2685617987677	-6.79061476604313	1.63032016069278	-4.16520320963066	3.11075361336517e-05	0.000369393788122943	Gene
Barthea24714	4.09893152778334	4.83947852176932	1.88338604648419	2.56956269310979	0.0101826965132861	0.0418316432165642	Gene
Barthea24715	42.6793188735172	-2.15064714837445	0.502472512250274	-4.28012895420486	1.86785053981373e-05	0.000240238337495779	Gene
Barthea24718	162.486797768283	-2.27445882171556	0.511048197342639	-4.45057596043259	8.56402946015597e-06	0.000125001517848092	Gene
Barthea24728	23.4366232596626	2.51863604704124	0.891886208889302	2.82394325861119	0.00474367820058323	0.0231047145153123	Gene
Barthea24734	61.6799363014345	-3.61217090231532	0.813733192328432	-4.43901138157998	9.03730379587643e-06	0.000130605872069792	Gene
Barthea24737	6.78802504033148	4.60432658856091	1.62827389286432	2.82773470037118	0.00468786382296323	0.0228953967137687	Gene
Barthea24755	23.4733072659275	-2.57853131209626	0.808077561081191	-3.19094532045444	0.00141808115468884	0.00877970250439759	Gene
Barthea24756	313.76133328755	2.24344951398043	0.478847057320954	4.68510661114229	2.79814245648642e-06	4.73319146029779e-05	Gene
Barthea24758	264.529768170163	-4.1129817997476	0.445617169876149	-9.22985485700814	2.70998865874748e-20	6.04099402548219e-18	Gene
Barthea24761	90.9974276944519	3.51587276792519	0.583137812814662	6.02923132519042	1.64741343728883e-09	6.55891951084691e-08	Gene
Barthea24766	135.49568134877	2.41204695040785	0.532229769473402	4.53196549451635	5.84373969934071e-06	8.971624784235e-05	Gene
Barthea24767	30.4316367232937	-2.97051664027379	0.757721619449231	-3.92032715449373	8.84288409328117e-05	0.000888623988138658	Gene
Barthea24795	29.6965367721757	2.83720607665512	0.735881484842219	3.85552039981471	0.000115483699429108	0.00111280023573579	Gene
Barthea24796	29.6965367721757	2.83720607665512	0.735881484842219	3.85552039981471	0.000115483699429108	0.00111280023573579	Gene
Barthea24797	354.757125242865	-4.59362695183432	1.23338898635299	-3.7243943335486	0.000195784694169925	0.0017170934315798	Gene
Barthea24815	300.033885531428	-2.01078638425822	0.34786748778691	-5.78032283801683	7.4557413966983e-09	2.54722746094027e-07	Gene
Barthea24831	11.2665765307037	6.35445418346333	1.48424828259206	4.28126093052709	1.85837299302429e-05	0.000239330075758994	Gene
Barthea24837	244.905808850695	2.16423350881524	0.27099682050945	7.98619520607905	1.39167256638233e-15	1.61509340184614e-13	Gene
Barthea24843	642.178383888958	-2.30218303568081	0.448401753330235	-5.13419722064582	2.83350849230736e-07	6.51634596016895e-06	Gene
Barthea24857	683.714513909685	2.06568420911194	0.229206160635169	9.01234156790366	2.01702992801683e-19	3.94890611428999e-17	Gene
Barthea24860	356.905923466109	-2.37278127741495	0.367304380108188	-6.45998633807756	1.04712434206205e-10	5.42588745669875e-09	Gene
Barthea24861	7.98846984994652	3.44501940599194	1.14374074832394	3.01206318918019	0.00259478578040819	0.0142436436554919	Gene
Barthea24869	153.315645786363	3.25567667040254	0.400333114834435	8.13241910239923	4.20807019123692e-16	5.38310206367066e-14	Gene
Barthea24892	14.4626660198084	-4.42603662102783	1.28663694137171	-3.44000430790456	0.000581704927469728	0.00424462666975116	Gene
Barthea24896	41.8713401510039	7.38973298966416	1.15040983628405	6.42356554733035	1.33118783909305e-10	6.77311380864644e-09	Gene
Barthea24914	2988.58250207111	-2.36419398462402	0.603997323266686	-3.91424579803998	9.06872195614504e-05	0.00090725501213787	Gene
Barthea24928	74.9490799239167	3.74866679449706	0.7685095289856	4.87784035605277	1.0725367472348e-06	2.05599221759199e-05	Gene
Barthea24935	87.2196736274149	2.7662739954083	0.706983678965107	3.91278338908418	9.12383697186914e-05	0.000911852115812903	Gene
Barthea24947	244.540967129812	-3.30842994237798	0.596081114076954	-5.55030156843867	2.85177235724107e-08	8.61250553146934e-07	Gene
Barthea24961	82.9049095233647	7.34628829023838	0.84303390887369	8.71410771608601	2.9305763535298e-18	4.86940673885954e-16	Gene
Barthea24966	10.6231873825253	4.33492869794509	1.17252461294614	3.69708972424293	0.000218085278517676	0.00188269977116036	Gene
Barthea24969	7.04629461057507	3.29799716627763	1.32213415353294	2.49444971787839	0.0126152598591743	0.0494646931555867	Gene
Barthea25016	8.38999003260698	-4.62926915929142	1.66290338061124	-2.78384734390871	0.00537183104353196	0.0254592337710979	Gene
Barthea25034	157.005414666704	-8.90409136181396	1.53695536530087	-5.79333112908644	6.90038659661909e-09	2.37008620842409e-07	Gene
Barthea25044	123.032210796859	-4.49492194489837	0.636436421756041	-7.06264096654947	1.6336744380138e-12	1.16396718780575e-10	Gene
Barthea25054	60.5358609344943	2.12620299209356	0.467689494924754	4.54618505475655	5.46270110181384e-06	8.45873342206243e-05	Gene
Barthea25058	13.35290885903	5.7405850165517	1.35384565129547	4.24020641574515	2.23314336424064e-05	0.000279400423863273	Gene
Barthea25069	889.050998935373	-2.29103096830499	0.497085955262927	-4.60892315312586	4.04759891227637e-06	6.53962437821646e-05	Gene
Barthea25085	550.79595624709	-2.44008015038769	0.311116386359302	-7.84298178228931	4.39971841325668e-15	4.77385350435024e-13	Gene
Barthea25093	427.348996028431	-2.14900686546025	0.464458158221568	-4.62691165483863	3.71158740405538e-06	6.0510162642002e-05	Gene
Barthea25116	5.88714751855399	-5.61106096403104	1.91001206818095	-2.93770969173764	0.00330646483004775	0.0173467091730421	Gene
Barthea25130	16.3346799921474	5.40500751893239	1.11193012210795	4.86092373204692	1.16839264986905e-06	2.21986275125003e-05	Gene
Barthea25149	14.3217098004492	5.79996657364592	1.27045433736096	4.56526960716579	4.98852799865538e-06	7.85038869301068e-05	Gene
Barthea25159	302.83834048334	2.34295749145822	0.265916770363827	8.81086773223285	1.24180820552489e-18	2.21894371772143e-16	Gene
Barthea25214	14.972492270846	2.83660181754704	0.768986528841876	3.68875358820534	0.000225355342864646	0.00193433582421886	Gene
Barthea25222	26106.5348544375	-2.31512614713246	0.482379953933247	-4.79938299312668	1.59155184699623e-06	2.90852224506465e-05	Gene
Barthea25258	4.122354389736	-5.10377197741194	1.92241127074287	-2.65488038646368	0.00793365348566542	0.0344398421677459	Gene
Barthea25261	13.2909127469485	-4.3105147088589	1.26561533371806	-3.40586479479171	0.000659548337628115	0.00471259950730822	Gene
Barthea25267	457.517387886859	-3.19221929335504	0.409190751903427	-7.80129873049632	6.12732721971069e-15	6.4615320228654e-13	Gene
Barthea25270	48.8343886029207	-4.17607880879512	0.740583052245257	-5.63890679935805	1.71133124567252e-08	5.42672779305548e-07	Gene
Barthea25275	361.105659333112	-2.4234863424207	0.315994843559044	-7.66938572517518	1.72821993973082e-14	1.70284498175359e-12	Gene
Barthea25283	1362.52747623744	-5.081044498232	0.477724173395602	-10.6359375999682	2.02778803490699e-26	7.54622044825016e-24	Gene
Barthea25286	467.236459058877	-2.31786906035351	0.353796378797467	-6.55142109772805	5.69920983129206e-11	3.09565403490049e-09	Gene
Barthea25297	82.3011611110144	-2.78378786936495	0.545471502304631	-5.10345243995952	3.33512358340989e-07	7.49013864525506e-06	Gene
Barthea25305	45.8405304617332	3.61695509036042	0.569284568650348	6.35350980781975	2.10456762757551e-10	1.02229315751993e-08	Gene
Barthea25307	127.803665655373	2.01900590786682	0.42413919591961	4.76024363532178	1.93359402049557e-06	3.45233168710923e-05	Gene
Barthea25323	21.2811219599913	-3.21557183052206	0.982725510358123	-3.27209561228368	0.00106753467436786	0.0069656598829315	Gene
Barthea25334	35.6151433416307	-2.03996920343661	0.552641322434127	-3.6913077626036	0.000223103985735938	0.00191830234365162	Gene
Barthea25365	199.22448810541	2.33782853924204	0.817343644450027	2.86027615815758	0.00423272243784534	0.0210989984493337	Gene
Barthea25401	2691.34183353124	2.97610781456584	0.434328716445586	6.85220134399907	7.27221006926038e-12	4.6251461470159e-10	Gene
Barthea25420	16.1482578980186	-4.04004200283131	1.07920256563688	-3.74354373448613	0.000181443003537205	0.0016140254852384	Gene
Barthea25463	45.8741249942529	-3.86994752797327	0.860333870979199	-4.49819268834394	6.85335699929296e-06	0.000103072749606267	Gene
Barthea25475	394.814855633903	-5.74850553993034	1.88002819599198	-3.05766985419982	0.00223065183885742	0.0126344681323158	Gene
Barthea25488	18.830127586156	2.65328802279616	1.02906200976378	2.57835582075878	0.00992717173412918	0.0410289688862876	Gene
Barthea25507	17.018497108546	4.00393489570987	0.969668861248395	4.12917755299992	3.64063185275295e-05	0.000421966568076223	Gene
Barthea25512	190.824347318078	3.90181864688193	0.804325447336898	4.8510446359751	1.2281290078723e-06	2.32554335977635e-05	Gene
Barthea25533	290.05467328286	-5.7272301417349	1.2761087243627	-4.48804246252226	7.18806039526513e-06	0.000107424882687817	Gene
Barthea25534	110.216649217844	-3.52389891667297	0.604931584084071	-5.8252850560093	5.70151976971505e-09	2.00416653950429e-07	Gene
Barthea25545	27.9263365972826	-3.96232020785106	0.975712580998407	-4.0609502070749	4.88733951680737e-05	0.000541249412450366	Gene
Barthea25566	20.2446285343438	-3.59381422424634	0.900634910637328	-3.99031192528746	6.59864562978764e-05	0.000698472999679614	Gene
Barthea25579	24.8745040860233	-2.02039090130718	0.754940071794631	-2.67622686460971	0.0074456226759779	0.0327315184493419	Gene
Barthea25582	75.330472407597	-2.36953111099221	0.58627983733091	-4.04163841243408	5.30790359061237e-05	0.000581246692584948	Gene
Barthea25599	87.7705304893268	-3.49812849047772	0.510189339426307	-6.8565299588801	7.05532902464994e-12	4.50630369717677e-10	Gene
Barthea25632	125.502298840536	-2.4962475939079	0.482983603008436	-5.16838993779319	2.36119271755232e-07	5.56660454862113e-06	Gene
Barthea25638	77.9480524736356	3.91130661744742	0.483291268862637	8.09306285762656	5.8182820014005e-16	7.2373320508581e-14	Gene
Barthea25691	33.9069734721969	-5.02245489529475	1.18662735144457	-4.23254603829966	2.31060594856962e-05	0.000287689605692714	Gene
Barthea25697	317.099910669815	-2.97735645220004	0.711944036699056	-4.18200911690281	2.88944380446263e-05	0.000345809654963687	Gene
Barthea25704	39.5650019456063	-4.36115024819944	1.20068288746735	-3.63222487279601	0.000280988092364972	0.0023194523943359	Gene
Barthea25707	21.2467889857008	3.06697415005683	0.953162365529236	3.21768280092964	0.00129230648101839	0.00813181505502753	Gene
Barthea25741	1797.68762405418	2.4148753121271	0.504491014148075	4.78675584778265	1.69498823715798e-06	3.07632508387693e-05	Gene
Barthea25742	147.240066033389	-4.0132863593951	0.556650358622182	-7.20970766879368	5.60721225798751e-13	4.29399933273673e-11	Gene
Barthea25755	40.7256842650612	-2.13601989144669	0.582022063227328	-3.66999814337346	0.000242552230269364	0.00205453054492084	Gene
Barthea25762	109.058538620165	-2.27537125289073	0.611703822577039	-3.71972704585177	0.000199438194907226	0.00174480327928453	Gene
Barthea25777	404.469269244062	-2.81845459086165	0.446532836887732	-6.31186411845063	2.75694245984398e-10	1.30409324746075e-08	Gene
Barthea25790	52.1672268589394	-3.42556256299103	0.803885407325384	-4.26125730331174	2.03280028402305e-05	0.000258573344602469	Gene
Barthea25792	60.7887668573198	-3.69469372417299	0.600916257976959	-6.14843362136934	7.82518624421019e-10	3.32729283654902e-08	Gene
Barthea25813	66.2674275606719	-2.04788243481837	0.601711566869985	-3.40342873159503	0.000665457712472588	0.00474578640084387	Gene
Barthea25814	1213.9363194998	-2.89028582086384	0.510374306962485	-5.66307077263648	1.48687797661358e-08	4.7891722753171e-07	Gene
Barthea25824	619.900464725731	-2.26379726032718	0.495559070491223	-4.56816834788877	4.92004801753493e-06	7.75988939340036e-05	Gene
Barthea25846	468.112235204422	2.21388078992858	0.28317121716863	7.81817026484796	5.35966651950751e-15	5.74620056445009e-13	Gene
Barthea25898	465.039911301071	2.00322569424831	0.422211776313423	4.74459929028896	2.08919485081131e-06	3.69265257373906e-05	Gene
Barthea25902	7.45091625262314	2.83074839713513	1.07701430232813	2.62832943909477	0.00858053728525655	0.0366438745654227	Gene
Barthea25908	108.272724472013	-2.00255287681482	0.454366649470588	-4.4073500534164	1.04642995312513e-05	0.000147849684214847	Gene
Barthea25926	16.2718019776113	-7.0835322098935	1.6233204458733	-4.36360684540183	1.27935411593318e-05	0.000174622723511231	Gene
Barthea25927	58.5691743779061	-2.62041798192743	0.630179215066446	-4.15821074271884	3.20750051397003e-05	0.000378486741728397	Gene
Barthea25929	173.885251264247	2.87985928209782	0.730089254520149	3.94453043140678	7.99564999157739e-05	0.000818263916978951	Gene
Barthea25939	869.355398753237	-2.6715562634002	0.563188103587222	-4.74363049642515	2.09921605798799e-06	3.7054331585708e-05	Gene
Barthea25958	1091.18245968343	-2.45960383046152	0.443018942536894	-5.55191571804335	2.82555826072758e-08	8.53906462565787e-07	Gene
Barthea25959	616.840663472122	-3.4062926049838	0.538412812155467	-6.32654448052071	2.50712053887727e-10	1.19337347510681e-08	Gene
Barthea26001	17.6704100088808	3.12704146209231	0.740106987487974	4.22512084733307	2.38812588567934e-05	0.000295750606452847	Gene
Barthea26040	30.240634394583	7.79512107030087	1.37224701289033	5.68055240570879	1.34260405964535e-08	4.34936102171009e-07	Gene
Barthea26049	8.17215179347636	4.37402530850839	1.7034693820502	2.56771583604517	0.0102371036968803	0.0419976806092223	Gene
Barthea26077	431.439897869837	-3.54019922415466	1.35919923757685	-2.60462125513406	0.00919758694854237	0.038630551506941	Gene
Barthea26079	16.8643290607912	-2.59336620688223	1.00642931455118	-2.5767991545822	0.00997198741563986	0.0411726225324452	Gene
Barthea26089	247.52395710555	-5.61168927469742	0.550260653109007	-10.198238313045	2.01901422769579e-24	6.31348553186901e-22	Gene
Barthea26109	578.575923421961	3.56794046043388	0.362325176065302	9.84734348073794	7.0379578850167e-23	1.99315852581394e-20	Gene
Barthea26116	66.3162268572327	2.08785644968958	0.738944292408989	2.82545852392077	0.00472129999373092	0.02301812661517	Gene
Barthea26121	38.8655617621835	-3.01550584668357	0.920941263979703	-3.27437369203388	0.00105896468616462	0.0069257982357744	Gene
Barthea26122	36.9612261309222	2.39229392676711	0.615217239655058	3.88853525643793	0.000100851022030548	0.000995008911265024	Gene
Barthea26162	1240.51412632579	-2.53508928892276	0.238854528266777	-10.6135282731224	2.5782529732397e-26	9.36259299451698e-24	Gene
Barthea26168	307.101790217919	2.03454913467078	0.416749416942063	4.88194836503785	1.05042764828792e-06	2.01706723181043e-05	Gene
Barthea26181	10.9420564740008	3.08344244284059	1.01128429369038	3.04903622263181	0.00229576798968923	0.0129187874041135	Gene
Barthea26211	62.4314495296931	-3.98647237197936	0.83864057374401	-4.75349332811581	1.99931705118655e-06	3.55277219802207e-05	Gene
Barthea26218	3812.84133442181	2.28383704226414	0.264414168473206	8.63734744416908	5.75332084741444e-18	9.25236730136518e-16	Gene
Barthea26229	13.5323981667542	3.37851565648231	0.9906298986919	3.41047212580959	0.000648505125820439	0.00464622709794249	Gene
Barthea26285	194.837117796572	2.09628430100419	0.440110670715327	4.76308447054244	1.90655983167661e-06	3.41082569171895e-05	Gene
Barthea26287	1448.42593901369	-3.31991677973094	0.533445759019909	-6.22353205287557	4.86085453394084e-10	2.15009252267998e-08	Gene
Barthea26293	176.081232178254	2.74797085673471	0.620052539527565	4.43183550030852	9.34342903546384e-06	0.000134159842486576	Gene
Barthea26298	111.548243348987	2.39351382002222	0.472122264524632	5.06969062861754	3.98462863779623e-07	8.71835971483609e-06	Gene
Barthea26304	5.19325548686221	5.21550857326695	1.73849961656747	3.00000559307834	0.00269974648832536	0.0147193225115393	Gene
Barthea26309	51.4840388629213	-2.51966647190581	0.575707948220115	-4.37664006497691	1.20522753809786e-05	0.000166370909911124	Gene
Barthea26318	39.5291519608883	2.72584252436603	0.524348284087211	5.19853427023452	2.00866095909374e-07	4.84196971772119e-06	Gene
Barthea26328	22.815714728479	3.54010613579686	0.773942251623693	4.57412181383028	4.78221561495289e-06	7.58500834539322e-05	Gene
Barthea26337	1095.53141277357	-2.23780112820726	0.701098754076763	-3.19184867352117	0.00141365374349097	0.00875951760226431	Gene
Barthea26382	14.3365021120918	3.47884646001593	0.906560392343771	3.83741280712906	0.000124337360516023	0.00118043158479359	Gene
Barthea26383	14.3365021120918	3.47884646001593	0.906560392343771	3.83741280712906	0.000124337360516023	0.00118043158479359	Gene
Barthea26407	642.763486529865	-2.14417078795829	0.370110200664044	-5.79333070018407	6.90040422670718e-09	2.37008620842409e-07	Gene
Barthea26425	262.683341499583	-2.52848357904332	0.530932681608236	-4.76234307404914	1.91357994067959e-06	3.42202506548297e-05	Gene
Barthea26438	69.2781614449013	-2.21903385693435	0.659996183019327	-3.36219195508495	0.000773263493019331	0.00536341371336529	Gene
Barthea26450	163.445290011974	2.44649198281532	0.300444560794546	8.14290655269447	3.85900098667197e-16	4.97899585756023e-14	Gene
Barthea26467	316.296001636154	-2.55070797147899	0.374769044644528	-6.80607965873584	1.00294192926957e-11	6.17803996348556e-10	Gene
Barthea26468	553.027252649278	-3.01505310176414	0.328776417792382	-9.17052725985993	4.70711003648744e-20	1.00931646587139e-17	Gene
Barthea26469	558.544447936488	-2.91469661703125	0.417327787888958	-6.98419012971834	2.8650384691268e-12	1.97867817831765e-10	Gene
Barthea26475	155.986443023969	-2.10005061732529	0.344205652909737	-6.10115086597953	1.05307451797517e-09	4.34636961227351e-08	Gene
Barthea26507	500.772645650411	-2.46739520529095	0.422066168249774	-5.84599143665734	5.03559950475294e-09	1.79389248496456e-07	Gene
Barthea26513	23.0635604876249	-2.2746799543932	0.911353929457229	-2.49593476350941	0.0125625702773699	0.0492967300235021	Gene
Barthea26514	57.8111365282695	-3.96861376528149	0.634766513480085	-6.25208431919905	4.05010614436856e-10	1.82846434040674e-08	Gene
Barthea26545	691.288183720759	-2.22239847057837	0.565643872515851	-3.92897117526203	8.5310063508838e-05	0.000863110065133115	Gene
Barthea26547	32.126358931004	2.68418305692063	0.617007071994658	4.35032786292581	1.35934130539972e-05	0.000183922581005266	Gene
Barthea26551	10.2482207685652	-2.84362502176398	1.05220676542197	-2.70253444019967	0.00688130551035978	0.030782664993641	Gene
Barthea26552	41.7000093678984	3.07108197547417	0.635661857403745	4.83131391274205	1.35634954307981e-06	2.53950368296635e-05	Gene
Barthea26553	32.4856468728718	3.67460661231843	0.697690382020303	5.26681563486351	1.38810485855232e-07	3.48411224502521e-06	Gene
Barthea26567	11.7225127143159	2.53789401950085	0.871551221100599	2.91192755865339	0.00359205930551311	0.0185277020009106	Gene
Barthea26576	18.5334305164906	-2.24257216126275	0.871895051917721	-2.57206662238791	0.010109343572327	0.0415910124913946	Gene
Barthea26589	107.960968426105	2.55918765172354	0.415667624692344	6.15681255815322	7.42236094244563e-10	3.18003321481812e-08	Gene
Barthea26606	179.806266195511	6.44021714754829	1.98982246962414	3.23657876311185	0.00120971837319767	0.00770908698368494	Gene
Barthea26625	11.8497231854529	2.80972848043164	1.02265563896563	2.74748250865125	0.00600547120804324	0.0277291220729611	Gene
